key,representation,configuration,N,error,score,qualifies,score_status,n_raw,discrepancy_ratio,order
WDBC__18,Binned,bins_64,130,0.0038857368598383263,77.15289982425307,True,qualifies,569,0.28015143094528283,11
WDBC__18,Density,density_128,258,0.003120718894570877,54.65729349736379,True,qualifies,569,0.22499564315026427,12
WDBC__18,Density,density_256,514,0.0031159057029488194,9.666080843585235,True,qualifies,569,0.22464862466471777,13
WDBC__18,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,14
WDBC__19,Means,means,2,0.000930399343693386,99.64850615114236,True,qualifies,569,0.3580269340109141,1
WDBC__19,Binned,bins_4,10,0.0009790429532146767,98.24253075571178,True,qualifies,569,0.37674547943356784,2
WDBC__19,Binned,bins_8,18,0.0007053374423418093,96.8365553602812,True,qualifies,569,0.2714208728074505,3
WDBC__19,Density,density_8,18,0.001269069256258715,96.8365553602812,True,qualifies,569,0.48835048943838677,4
WDBC__19,Binned,bins_16,34,0.000571376777962207,94.02460456942003,True,qualifies,569,0.2198714749376043,5
WDBC__19,Density,density_16,34,0.000777474258954163,94.02460456942003,True,qualifies,569,0.2991798383055386,6
WDBC__19,Binned,bins_32,66,0.0004742988151658764,88.40070298769771,True,qualifies,569,0.18251490797999703,7
WDBC__19,Density,density_32,66,0.0005959304502059053,88.40070298769771,True,qualifies,569,0.2293199725657553,8
WDBC__19,Binned,bins_64,130,0.000362790737359551,77.15289982425307,True,qualifies,569,0.13960548904600673,9
WDBC__19,Density,density_64,130,0.0005241260881399552,77.15289982425307,True,qualifies,569,0.20168893888829198,10
WDBC__19,Density,density_128,258,0.0005051198157589734,54.65729349736379,True,qualifies,569,0.19437513597810666,11
WDBC__19,Density,density_256,514,0.0005012103572066872,9.666080843585235,True,qualifies,569,0.19287073738990315,12
WDBC__19,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,13
WDBC__19,Five-number,five_number,10,0.012952649999999996,0.0,False,does_not_qualify,569,4.9843087253345315,14
WDBC__20,Binned,bins_8,18,0.9364824593717369,96.8365553602812,True,qualifies,569,0.36226565024738616,1
WDBC__20,Density,density_8,18,1.460532376596806,96.8365553602812,True,qualifies,569,0.5649873159078311,2
WDBC__20,Binned,bins_16,34,0.4895035652549744,94.02460456942003,True,qualifies,569,0.1893578738084146,3
WDBC__20,Density,density_16,34,0.834090621025771,94.02460456942003,True,qualifies,569,0.3226567440396699,4
WDBC__20,Binned,bins_32,66,0.5493199644549733,88.40070298769771,True,qualifies,569,0.21249704372536354,5
WDBC__20,Density,density_32,66,0.7983457433872196,88.40070298769771,True,qualifies,569,0.30882931864461194,6
WDBC__20,Binned,bins_64,130,0.5049723614386714,77.15289982425307,True,qualifies,569,0.19534176966460687,7
WDBC__20,Density,density_64,130,0.7361642931424477,77.15289982425307,True,qualifies,569,0.28477526052444163,8
WDBC__20,Density,density_128,258,0.7370770814476231,54.65729349736379,True,qualifies,569,0.28512836040965933,9
WDBC__20,Density,density_256,514,0.7383149989704876,9.666080843585235,True,qualifies,569,0.2856072321620187,10
WDBC__20,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,11
WDBC__20,Five-number,five_number,10,3.2488625592417044,0.0,False,does_not_qualify,569,1.2567788064900551,12
WDBC__20,Binned,bins_4,10,3.4354436079545323,0.0,False,does_not_qualify,569,1.3289551769702215,13
WDBC__20,Means,means,2,4.531489799693452,0.0,False,does_not_qualify,569,1.7529459120640198,14
WDBC__21,Means,means,2,1.7207217888215247,99.64850615114236,True,qualifies,569,0.45320581046664804,1
WDBC__21,Binned,bins_4,10,2.8215031221378197,98.24253075571178,True,qualifies,569,0.7431309451125215,2
WDBC__21,Five-number,five_number,10,3.1092417061611357,98.24253075571178,True,qualifies,569,0.8189158854915954,3
WDBC__21,Binned,bins_8,18,0.9631571242680543,96.8365553602812,True,qualifies,569,0.2536775020496383,4
WDBC__21,Density,density_8,18,2.114054745429101,96.8365553602812,True,qualifies,569,0.5568023259176818,5
WDBC__21,Binned,bins_16,34,0.669786119623204,94.02460456942003,True,qualifies,569,0.17640908783461107,6
WDBC__21,Density,density_16,34,1.0455969845623017,94.02460456942003,True,qualifies,569,0.27539061333940695,7
WDBC__21,Binned,bins_32,66,0.4992014218009544,88.40070298769771,True,qualifies,569,0.13148028136980286,8
WDBC__21,Density,density_32,66,0.9252149246761618,88.40070298769771,True,qualifies,569,0.2436842390895012,9
WDBC__21,Binned,bins_64,130,0.4829307220518544,77.15289982425307,True,qualifies,569,0.1271948845586771,10
WDBC__21,Density,density_64,130,0.8840917476884229,77.15289982425307,True,qualifies,569,0.23285316641013695,11
WDBC__21,Density,density_128,258,0.8729336490378046,54.65729349736379,True,qualifies,569,0.22991433273285572,12
WDBC__21,Density,density_256,514,0.8712146293006384,9.666080843585235,True,qualifies,569,0.22946157521083693,13
WDBC__21,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,14
WDBC__22,Density,density_8,18,6.642277968273248,96.8365553602812,True,qualifies,569,0.37774698771920134,1
WDBC__22,Binned,bins_8,18,7.50409170991005,96.8365553602812,True,qualifies,569,0.42675841820032384,2
WDBC__22,Binned,bins_16,34,3.2150092169944173,94.02460456942003,True,qualifies,569,0.18283788378173293,3
WDBC__22,Density,density_16,34,4.27152828478998,94.02460456942003,True,qualifies,569,0.24292222491198276,4
WDBC__22,Density,density_32,66,4.95994367776359,88.40070298769771,True,qualifies,569,0.28207247460605184,5
WDBC__22,Binned,bins_32,66,5.377306378329735,88.40070298769771,True,qualifies,569,0.30580793158003894,6
WDBC__22,Density,density_64,130,4.778707819246534,77.15289982425307,True,qualifies,569,0.27176557387884265,7
WDBC__22,Binned,bins_64,130,5.715502284787789,77.15289982425307,True,qualifies,569,0.32504116534919203,8
WDBC__22,Density,density_128,258,4.90296596614327,54.65729349736379,True,qualifies,569,0.2788321466591465,9
WDBC__22,Density,density_256,514,4.9452330476187,9.666080843585235,True,qualifies,569,0.28123587965305136,10
WDBC__22,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,11
WDBC__22,Binned,bins_4,10,21.905408413461487,0.0,False,does_not_qualify,569,1.2457626860043993,12
WDBC__22,Five-number,five_number,10,29.227109004739347,0.0,False,does_not_qualify,569,1.6621485037235129,13
WDBC__22,Means,means,2,33.27560818667084,0.0,False,does_not_qualify,569,1.8923870420778233,14
WDBC__23,Binned,bins_4,10,355.47055432978516,98.24253075571178,True,qualifies,569,0.8735120510239847,1
WDBC__23,Binned,bins_8,18,213.73322681794252,96.8365553602812,True,qualifies,569,0.5252152310666703,2
WDBC__23,Binned,bins_16,34,67.41659670503236,94.02460456942003,True,qualifies,569,0.16566550715262787,3
WDBC__23,Density,density_16,34,111.15397298163555,94.02460456942003,True,qualifies,569,0.2731431161765779,4
WDBC__23,Density,density_32,66,96.7221196492348,88.40070298769771,True,qualifies,569,0.23767914412344623,5
WDBC__23,Binned,bins_32,66,110.03268933165782,88.40070298769771,True,qualifies,569,0.2703877408889724,6
WDBC__23,Binned,bins_64,130,108.05508316782516,77.15289982425307,True,qualifies,569,0.26552808994110655,7
WDBC__23,Density,density_64,130,124.0477980909223,77.15289982425307,True,qualifies,569,0.30482762978697536,8
WDBC__23,Density,density_128,258,124.56959832160021,54.65729349736379,True,qualifies,569,0.3061098704231474,9
WDBC__23,Density,density_256,514,126.2564126022391,9.666080843585235,True,qualifies,569,0.31025494681282334,10
WDBC__23,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,11
WDBC__23,Density,density_8,18,603.4107635794753,0.0,False,does_not_qualify,569,1.4827854720570062,12
WDBC__23,Means,means,2,833.2831190211924,0.0,False,does_not_qualify,569,2.047660031228851,13
WDBC__23,Five-number,five_number,10,976.3672985781989,0.0,False,does_not_qualify,569,2.3992665247387754,14
WDBC__24,Means,means,2,0.0063642599492626795,99.64850615114236,True,qualifies,569,0.5464863201983082,1
WDBC__24,Five-number,five_number,10,0.004974999999999952,98.24253075571178,True,qualifies,569,0.42719333664262654,2
WDBC__24,Binned,bins_8,18,0.003686866536899147,96.8365553602812,True,qualifies,569,0.31658388294552914,3
WDBC__24,Density,density_8,18,0.005036920377189225,96.8365553602812,True,qualifies,569,0.4325103160471805,4
WDBC__24,Density,density_16,34,0.0034036959584727022,94.02460456942003,True,qualifies,569,0.29226858963155594,5
WDBC__24,Binned,bins_16,34,0.003965040647432944,94.02460456942003,True,qualifies,569,0.34047013951769567,6
WDBC__24,Density,density_32,66,0.0027692714573454846,88.40070298769771,True,qualifies,569,0.23779182189600365,7
WDBC__24,Binned,bins_32,66,0.0036412276785714737,88.40070298769771,True,qualifies,569,0.3126649651225022,8
WDBC__24,Density,density_64,130,0.002663010227239762,77.15289982425307,True,qualifies,569,0.228667381806634,9
WDBC__24,Binned,bins_64,130,0.0036370848424865654,77.15289982425307,True,qualifies,569,0.31230922804304984,10
WDBC__24,Density,density_128,258,0.002630802540660615,54.65729349736379,True,qualifies,569,0.22590177193823482,11
WDBC__24,Density,density_256,514,0.002620967217895037,9.666080843585235,True,qualifies,569,0.22505723237055958,12
WDBC__24,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,13
WDBC__24,Binned,bins_4,10,0.012458580955955964,0.0,False,does_not_qualify,569,1.0697935212878722,14
WDBC__25,Binned,bins_4,10,0.07641496862567165,98.24253075571178,True,qualifies,569,0.7104076192121825,1
WDBC__25,Five-number,five_number,10,0.09807640449438215,98.24253075571178,True,qualifies,569,0.911787654576592,2
WDBC__25,Binned,bins_8,18,0.0333394507447527,96.8365553602812,True,qualifies,569,0.3099471249598175,3
WDBC__25,Density,density_8,18,0.06519571753814618,96.8365553602812,True,qualifies,569,0.6061055224138983,4
WDBC__25,Binned,bins_16,34,0.015883772783200162,94.02460456942003,True,qualifies,569,0.14766679107461728,5
WDBC__25,Density,density_16,34,0.018156417899365646,94.02460456942003,True,qualifies,569,0.16879490818735426,6
WDBC__25,Binned,bins_32,66,0.015822369733146158,88.40070298769771,True,qualifies,569,0.14709594487280941,7
WDBC__25,Density,density_32,66,0.024568924031036443,88.40070298769771,True,qualifies,569,0.22841010264617073,8
WDBC__25,Binned,bins_64,130,0.021291175454851707,77.15289982425307,True,qualifies,569,0.1979378325626724,9
WDBC__25,Density,density_64,130,0.023124033865456,77.15289982425307,True,qualifies,569,0.2149773812695338,10
WDBC__25,Density,density_128,258,0.02327893890278987,54.65729349736379,True,qualifies,569,0.21641748810665629,11
WDBC__25,Density,density_256,514,0.023365193326593148,9.666080843585235,True,qualifies,569,0.21721937026355112,12
WDBC__25,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,13
WDBC__25,Means,means,2,0.15191344524602282,0.0,False,does_not_qualify,569,1.4122948802375268,14
WDBC__26,Means,means,2,0.09011754990976684,99.64850615114236,True,qualifies,569,0.6892852829981586,1
WDBC__26,Binned,bins_8,18,0.05325766710526317,96.8365553602812,True,qualifies,569,0.40735379711532177,2
WDBC__26,Density,density_8,18,0.07636311886857194,96.8365553602812,True,qualifies,569,0.584081281089523,3
WDBC__26,Density,density_16,34,0.022441114645828153,94.02460456942003,True,qualifies,569,0.17164614522844834,4
WDBC__26,Binned,bins_16,34,0.03786587482517481,94.02460456942003,True,qualifies,569,0.2896260525389044,5
WDBC__26,Binned,bins_32,66,0.019780309375,88.40070298769771,True,qualifies,569,0.15129435009040715,6
WDBC__26,Density,density_32,66,0.023519088447314596,88.40070298769771,True,qualifies,569,0.17989128147068048,7
WDBC__26,Binned,bins_64,130,0.021970263364780418,77.15289982425307,True,qualifies,569,0.16804472842526183,8
WDBC__26,Density,density_64,130,0.025417500174954866,77.15289982425307,True,qualifies,569,0.19441173022060515,9
WDBC__26,Density,density_128,258,0.02551590391602193,54.65729349736379,True,qualifies,569,0.19516439438621336,10
WDBC__26,Density,density_256,514,0.025829458721578158,9.666080843585235,True,qualifies,569,0.19756269208848845,11
WDBC__26,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,12
WDBC__26,Binned,bins_4,10,0.15926440008775777,0.0,False,does_not_qualify,569,1.2181712351916083,13
WDBC__26,Five-number,five_number,10,0.37292999999999976,0.0,False,does_not_qualify,569,2.8524428465475156,14
WDBC__27,Means,means,2,0.01899242647548738,99.64850615114236,True,qualifies,569,0.7356529028399295,1
WDBC__27,Binned,bins_4,10,0.01840415909967641,98.24253075571178,True,qualifies,569,0.7128669463840805,2
WDBC__27,Binned,bins_8,18,0.007923425527726471,96.8365553602812,True,qualifies,569,0.30690607108212586,3
WDBC__27,Density,density_8,18,0.014141079266476148,96.8365553602812,True,qualifies,569,0.5477407547213243,4
WDBC__27,Binned,bins_16,34,0.005046777765773572,94.02460456942003,True,qualifies,569,0.19548195793576545,5
WDBC__27,Density,density_16,34,0.007394888802982377,94.02460456942003,True,qualifies,569,0.28643372246899146,6
WDBC__27,Binned,bins_32,66,0.004510497968499214,88.40070298769771,True,qualifies,569,0.17470968904698111,7
WDBC__27,Density,density_32,66,0.006261683337293419,88.40070298769771,True,qualifies,569,0.24254012670206282,8
WDBC__27,Binned,bins_64,130,0.003383123518957337,77.15289982425307,True,qualifies,569,0.13104195193800983,9
WDBC__27,Density,density_64,130,0.006531343310808346,77.15289982425307,True,qualifies,569,0.2529851397472379,10
WDBC__27,Density,density_128,258,0.006551422222389414,54.65729349736379,True,qualifies,569,0.2537628765787872,11
WDBC__27,Density,density_256,514,0.00656875497937251,9.666080843585235,True,qualifies,569,0.2544342438211609,12
WDBC__27,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,13
WDBC__27,Five-number,five_number,10,0.052897000000000007,0.0,False,does_not_qualify,569,2.0489131102730864,14
WDBC__28,Binned,bins_8,18,0.017642447891074553,96.8365553602812,True,qualifies,569,0.33827773922616106,1
WDBC__28,Density,density_8,18,0.023134813387629904,96.8365553602812,True,qualifies,569,0.4435888045981305,2
WDBC__28,Binned,bins_16,34,0.01689082403768355,94.02460456942003,True,qualifies,569,0.3238660419694445,3
WDBC__28,Density,density_16,34,0.01799657269228927,94.02460456942003,True,qualifies,569,0.34506775713628524,4
WDBC__28,Binned,bins_32,66,0.013672765106635343,88.40070298769771,True,qualifies,569,0.2621627167499168,5
WDBC__28,Density,density_32,66,0.014759446923043262,88.40070298769771,True,qualifies,569,0.2829988428012581,6
WDBC__28,Density,density_64,130,0.01211742587195147,77.15289982425307,True,qualifies,569,0.2323405150187849,7
WDBC__28,Binned,bins_64,130,0.013842449480060082,77.15289982425307,True,qualifies,569,0.26541625880816866,8
WDBC__28,Density,density_128,258,0.01224257917247018,54.65729349736379,True,qualifies,569,0.2347402146419636,9
WDBC__28,Density,density_256,514,0.012234936072187952,9.666080843585235,True,qualifies,569,0.23459366521185537,10
WDBC__28,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,11
WDBC__28,Binned,bins_4,10,0.05296587959828486,0.0,False,does_not_qualify,569,1.0155721086583052,12
WDBC__28,Five-number,five_number,10,0.07944170616113738,0.0,False,does_not_qualify,569,1.5232217732128874,13
WDBC__28,Means,means,2,0.08134402508300337,0.0,False,does_not_qualify,569,1.5596969918531267,14
WDBC__29,Means,means,2,0.012271895279841863,99.64850615114236,True,qualifies,569,0.9138173170100091,1
WDBC__29,Binned,bins_4,10,0.010681580021873874,98.24253075571178,True,qualifies,569,0.7953957049364814,2
WDBC__29,Binned,bins_8,18,0.005294221260998495,96.8365553602812,True,qualifies,569,0.39423014604190254,3
WDBC__29,Density,density_8,18,0.008888406607676105,96.8365553602812,True,qualifies,569,0.6618684150656541,4
WDBC__29,Density,density_16,34,0.0028844359764819555,94.02460456942003,True,qualifies,569,0.21478732380039117,5
WDBC__29,Binned,bins_16,34,0.0032489515777001793,94.02460456942003,True,qualifies,569,0.24193069987374208,6
WDBC__29,Binned,bins_32,66,0.001434692114017519,88.40070298769771,True,qualifies,569,0.10683325341933667,7
WDBC__29,Density,density_32,66,0.0033548299676422616,88.40070298769771,True,qualifies,569,0.24981485338221793,8
WDBC__29,Binned,bins_64,130,0.0014260424859550563,77.15289982425307,True,qualifies,569,0.1061891654664222,9
WDBC__29,Density,density_64,130,0.003470040309955,77.15289982425307,True,qualifies,569,0.25839390360251835,10
WDBC__29,Density,density_128,258,0.003495303710881817,54.65729349736379,True,qualifies,569,0.2602751234733735,11
WDBC__29,Density,density_256,514,0.003502837639695333,9.666080843585235,True,qualifies,569,0.2608361317331344,12
WDBC__29,Observations,raw,569,0.0,0.0,True,qualifies,569,0.0,13
WDBC__29,Five-number,five_number,10,0.026733554502369666,0.0,False,does_not_qualify,569,1.9906937349461395,14
Cleveland__00,Means,means,2,5.040533426917001,99.33993399339934,True,qualifies,303,0.8400889044861669,1
Cleveland__00,Binned,bins_4,10,2.3276227696580847,96.69966996699671,True,qualifies,303,0.38793712827634746,2
Cleveland__00,Five-number,five_number,10,4.208588957055213,96.69966996699671,True,qualifies,303,0.7014314928425355,3
Cleveland__00,Binned,bins_8,18,1.8019429321239855,94.05940594059405,True,qualifies,303,0.30032382202066427,4
Cleveland__00,Density,density_8,18,3.409722078175882,94.05940594059405,True,qualifies,303,0.5682870130293137,5
Cleveland__00,Binned,bins_16,34,1.5014864362690474,88.77887788778878,True,qualifies,303,0.25024773937817457,6
Cleveland__00,Density,density_16,34,2.787085826671067,88.77887788778878,True,qualifies,303,0.46451430444517783,7
Cleveland__00,Binned,bins_32,66,1.2576992753623202,78.21782178217822,True,qualifies,303,0.20961654589372003,8
Cleveland__00,Density,density_32,66,2.3092675208290245,78.21782178217822,True,qualifies,303,0.38487792013817074,9
Cleveland__00,Binned,bins_64,130,1.0555555555555571,57.0957095709571,True,qualifies,303,0.17592592592592618,10
Cleveland__00,Density,density_64,130,2.183987211705464,57.0957095709571,True,qualifies,303,0.3639978686175773,11
