key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Violin plot,32,512,0.10483160167767656,4,0.10463707504501456,0.10495431613723111,90.51153121267615,90.50147914674545,90.5274702969072
Parkinsons__05,False,Parkinsons,MDVP:RAP,Bar chart,means,128,0.32808965296179626,4,0.31547501715389703,0.33229453156442945,75.29612159614994,75.05847815991281,76.01816735095093
Parkinsons__05,False,Parkinsons,MDVP:RAP,Box plot,five,128,0.3772675396312078,4,0.31034931102809554,0.4131551479461688,72.6075342099307,70.76363847616913,76.31552835445103
Parkinsons__05,False,Parkinsons,MDVP:RAP,Interval plot,five,128,0.3600944053420181,4,0.3258626522144952,0.40125795376779455,73.52430802393702,71.36444773149258,75.42259360950928
Parkinsons__05,False,Parkinsons,MDVP:RAP,Dot plot,raw,128,0.08888796719741902,4,0.0572413864872811,0.11757803725481356,91.8368124292714,89.47921010119089,94.58577887520394
Parkinsons__05,False,Parkinsons,MDVP:RAP,Histogram,16,128,0.06447708038631698,4,0.06189992981218488,0.06822968474657432,93.94283995641153,93.61282636863243,94.17083210250019
Parkinsons__05,False,Parkinsons,MDVP:RAP,Heatmap,16,128,0.06500534557461289,4,0.06500534557461289,0.06500534557461289,93.89624231984114,93.89624231984114,93.89624231984114
Parkinsons__05,False,Parkinsons,MDVP:RAP,Violin plot,32,128,0.1459648976967178,4,0.14282967353218745,0.15104638523571096,87.2627077853699,86.87747190963293,87.502103170743
Parkinsons__05,False,Parkinsons,MDVP:RAP,Bar chart,means,256,0.32618954045516707,4,0.3203308602263938,0.32814243386475817,75.40400293436079,75.29312929864778,75.73859175180776
Parkinsons__05,False,Parkinsons,MDVP:RAP,Box plot,five,256,0.38459233070705134,4,0.32564798763870306,0.4056337766255962,72.22342474548759,71.1422858947391,75.43480692647826
Parkinsons__05,False,Parkinsons,MDVP:RAP,Interval plot,five,256,0.3822773971793747,4,0.32517682921166585,0.4029659131900178,72.34437906895995,71.27756922662738,75.46162730560945
Parkinsons__05,False,Parkinsons,MDVP:RAP,Dot plot,raw,256,0.09264115828308914,4,0.07880567374292748,0.1273412983185573,91.52135560876548,88.70428161298727,92.69510017781883
Parkinsons__05,False,Parkinsons,MDVP:RAP,Histogram,16,256,0.06418841155208445,4,0.06363849319404995,0.06462770310920368,93.9683226339152,93.929548994408,94.01690578131044
Parkinsons__05,False,Parkinsons,MDVP:RAP,Heatmap,16,256,0.06500534557461289,4,0.06500534557461289,0.06500534557461289,93.89624231984114,93.89624231984114,93.89624231984114
Parkinsons__05,False,Parkinsons,MDVP:RAP,Violin plot,16,256,0.155299018974091,4,0.15450112309371097,0.15651433204348514,86.55767758618916,86.46671920036351,86.61749910821264
Parkinsons__05,False,Parkinsons,MDVP:RAP,Bar chart,means,512,0.3234515444425283,4,0.3225086322710287,0.32628028095702694,75.56000098373269,75.39884399686714,75.6138731800024
Parkinsons__05,False,Parkinsons,MDVP:RAP,Box plot,five,512,0.3869274027968405,4,0.3100175626138108,0.41599166905542995,72.10182724657591,70.6218844258507,76.33485447361112
Parkinsons__05,False,Parkinsons,MDVP:RAP,Interval plot,five,512,0.38462423153132297,4,0.3073579100031575,0.414934989974751,72.22176076566647,70.67462513015136,76.49014798079165
Parkinsons__05,False,Parkinsons,MDVP:RAP,Dot plot,raw,512,0.12727561208529647,4,0.11204937889750108,0.1368855771257826,88.70945040229735,87.95959946366371,89.92406443240964
Parkinsons__05,False,Parkinsons,MDVP:RAP,Histogram,16,512,0.06451866206410103,4,0.06403306109620276,0.06516561243378334,93.93917040975127,93.88211451129301,93.9820421528788
Parkinsons__05,False,Parkinsons,MDVP:RAP,Heatmap,16,512,0.06500534557461289,4,0.06500534557461289,0.06500534557461289,93.89624231984114,93.89624231984114,93.89624231984114
Parkinsons__05,False,Parkinsons,MDVP:RAP,Violin plot,32,512,0.15812771908843815,4,0.15781305742265864,0.15869385409405282,86.34626246465284,86.30407389032622,86.3697289980511
