key,dataset,feature,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected,status
CKD__05,CKD,sod,Heatmap,10 common bins,22.0,5.966386187020731,0.7457982733775914,True,22.372899136688794,0.0446969341742628,False,qualified
CKD__05,CKD,sod,Histogram,10 common bins,22.0,5.966386187020731,0.7457982733775914,True,22.372899136688794,0.0446969341742628,False,qualified
CKD__05,CKD,sod,Violin,64-point density per group,130.0,4.300422152022037,0.5375527690027546,True,130.26877638450136,0.0076764365779286945,False,qualified
CKD__05,CKD,sod,Raincloud,Individual observations,313.0,0.0,0.0,True,313.0,0.003194888178913738,False,qualified
CKD__05,CKD,sod,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__05,CKD,sod,Box,Min-max box with mean markers,12.0,90.6,11.325,False,,0.0,False,exceeds tolerance
CKD__05,CKD,sod,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__05,CKD,sod,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__05,CKD,sod,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__05,CKD,sod,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__05,CKD,sod,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Dot,Individual observations,312.0,0.0,0.0,True,312.0,0.003205128205128205,True,qualified
CKD__06,CKD,pot,Raincloud,Individual observations,312.0,0.0,0.0,True,312.0,0.003205128205128205,True,qualified
CKD__06,CKD,pot,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Bar,Mean bars,2.0,0.9805120792896962,1.6341867988161614,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Box,Min-max box with mean markers,12.0,32.3,53.83333333333336,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Forest,Mean contrast with interval,3.0,0.9805120792896962,1.6341867988161614,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Heatmap,40 common bins,82.0,0.7768528660094924,1.294754776682488,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Histogram,40 common bins,82.0,0.7768528660094924,1.294754776682488,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Interval,Means with intervals,6.0,0.9805120792896962,1.6341867988161614,False,,0.0,False,exceeds tolerance
CKD__06,CKD,pot,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__06,CKD,pot,Violin,64-point density per group,130.0,1.1384767742025428,1.8974612903375725,False,,0.0,False,exceeds tolerance
CKD__07,CKD,hemo,Heatmap,10 common bins,22.0,0.3857423371647517,0.2755302408319656,True,22.13776512041598,0.0451716781057441,True,qualified
CKD__07,CKD,hemo,Histogram,10 common bins,22.0,0.3857423371647517,0.2755302408319656,True,22.13776512041598,0.0451716781057441,True,qualified
CKD__07,CKD,hemo,Violin,64-point density per group,130.0,0.33759839112132717,0.2411417079438052,True,130.1205708539719,0.0076851799330196,False,qualified
CKD__07,CKD,hemo,Dot,Individual observations,348.0,0.0,0.0,True,348.0,0.0028735632183908046,False,qualified
CKD__07,CKD,hemo,Raincloud,Individual observations,348.0,0.0,0.0,True,348.0,0.0028735632183908046,False,qualified
CKD__07,CKD,hemo,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__07,CKD,hemo,Bar,Mean bars,2.0,2.1443545751633986,1.531681839402428,False,,0.0,False,exceeds tolerance
CKD__07,CKD,hemo,Box,Min-max box with mean markers,12.0,2.544827586206896,1.8177339901477836,False,,0.0,False,exceeds tolerance
CKD__07,CKD,hemo,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__07,CKD,hemo,Forest,Mean contrast with interval,3.0,2.1443545751633986,1.531681839402428,False,,0.0,False,exceeds tolerance
CKD__07,CKD,hemo,Interval,Means with intervals,6.0,2.1443545751633986,1.531681839402428,False,,0.0,False,exceeds tolerance
CKD__07,CKD,hemo,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__07,CKD,hemo,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__07,CKD,hemo,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__07,CKD,hemo,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Heatmap,10 common bins,22.0,1.4335414585414625,0.35838536463536563,True,22.179192682317684,0.04508730386734265,True,qualified
CKD__08,CKD,pcv,Histogram,10 common bins,22.0,1.4335414585414625,0.35838536463536563,True,22.179192682317684,0.04508730386734265,True,qualified
CKD__08,CKD,pcv,Violin,64-point density per group,130.0,1.3521907096801407,0.33804767742003516,True,130.16902383871002,0.007682319268515689,False,qualified
CKD__08,CKD,pcv,Dot,Individual observations,329.0,0.0,0.0,True,329.0,0.00303951367781155,False,qualified
CKD__08,CKD,pcv,Raincloud,Individual observations,329.0,0.0,0.0,True,329.0,0.00303951367781155,False,qualified
CKD__08,CKD,pcv,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Bar,Mean bars,2.0,5.7542742720263504,1.4385685680065876,False,,0.0,False,exceeds tolerance
CKD__08,CKD,pcv,Box,Min-max box with mean markers,12.0,8.560439560439562,2.1401098901098905,False,,0.0,False,exceeds tolerance
CKD__08,CKD,pcv,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Forest,Mean contrast with interval,3.0,5.7542742720263504,1.4385685680065876,False,,0.0,False,exceeds tolerance
CKD__08,CKD,pcv,Interval,Means with intervals,6.0,5.7542742720263504,1.4385685680065876,False,,0.0,False,exceeds tolerance
CKD__08,CKD,pcv,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__08,CKD,pcv,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Heatmap,10 common bins,22.0,796.4553846153813,0.284448351648351,True,22.142224175824175,0.04516258132242391,True,qualified
CKD__09,CKD,wc,Histogram,10 common bins,22.0,796.4553846153813,0.284448351648351,True,22.142224175824175,0.04516258132242391,True,qualified
CKD__09,CKD,wc,Violin,64-point density per group,130.0,751.0495291156603,0.26823197468416493,True,130.13411598734208,0.007684380013748803,False,qualified
CKD__09,CKD,wc,Dot,Individual observations,294.0,0.0,0.0,True,294.0,0.003401360544217687,False,qualified
CKD__09,CKD,wc,Raincloud,Individual observations,294.0,0.0,0.0,True,294.0,0.003401360544217687,False,qualified
CKD__09,CKD,wc,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Bar,Mean bars,2.0,3136.0579817533453,1.120020707769054,False,,0.0,False,exceeds tolerance
CKD__09,CKD,wc,Box,Min-max box with mean markers,12.0,8089.999999999996,2.8892857142857187,False,,0.0,False,exceeds tolerance
CKD__09,CKD,wc,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Forest,Mean contrast with interval,3.0,3136.0579817533453,1.120020707769054,False,,0.0,False,exceeds tolerance
CKD__09,CKD,wc,Interval,Means with intervals,6.0,3136.0579817533453,1.120020707769054,False,,0.0,False,exceeds tolerance
CKD__09,CKD,wc,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__09,CKD,wc,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Bar,Mean bars,2.0,0.4662171162171158,0.9324342324342316,True,2.466217116217116,0.4054793040824732,True,qualified
CKD__10,CKD,rc,Dot,Mean dots,2.0,0.4662171162171158,0.9324342324342316,True,2.466217116217116,0.4054793040824732,True,qualified
CKD__10,CKD,rc,Forest,Mean contrast with interval,3.0,0.4662171162171158,0.9324342324342316,True,3.466217116217116,0.2884989504325563,False,qualified
CKD__10,CKD,rc,Interval,Means with intervals,6.0,0.4662171162171158,0.9324342324342316,True,6.466217116217116,0.1546499262284318,False,qualified
CKD__10,CKD,rc,Heatmap,10 common bins,22.0,0.1661729523809532,0.3323459047619064,True,22.166172952380954,0.04511378676636132,False,qualified
CKD__10,CKD,rc,Histogram,10 common bins,22.0,0.1661729523809532,0.3323459047619064,True,22.166172952380954,0.04511378676636132,False,qualified
CKD__10,CKD,rc,Violin,64-point density per group,130.0,0.16137599881075904,0.32275199762151807,True,130.16137599881077,0.007682770655475681,False,qualified
CKD__10,CKD,rc,Raincloud,Individual observations,269.0,0.0,0.0,True,269.0,0.0037174721189591076,False,qualified
CKD__10,CKD,rc,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Box,Min-max box with mean markers,12.0,2.0999999999999996,4.199999999999999,False,,0.0,False,exceeds tolerance
CKD__10,CKD,rc,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
CKD__10,CKD,rc,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Bar,Mean bars,2.0,4.9143251957623235,0.5460361328624804,True,2.27301806643124,0.43994370954123274,True,qualified
ILPD__00,ILPD,age,Dot,Mean dots,2.0,4.9143251957623235,0.5460361328624804,True,2.27301806643124,0.43994370954123274,True,qualified
ILPD__00,ILPD,age,Forest,Mean contrast with interval,3.0,4.9143251957623235,0.5460361328624804,True,3.27301806643124,0.3055284082468746,False,qualified
ILPD__00,ILPD,age,Interval,Means with intervals,6.0,4.9143251957623235,0.5460361328624804,True,6.2730180664312405,0.15941289972545963,False,qualified
ILPD__00,ILPD,age,Box,Min-max box with mean markers,12.0,3.612048192771084,0.401338688085676,True,12.200669344042838,0.08196271629050132,False,qualified
ILPD__00,ILPD,age,Heatmap,10 common bins,22.0,4.144000286861711,0.4604444763179679,True,22.230222238158984,0.044983805797652515,False,qualified
ILPD__00,ILPD,age,Histogram,10 common bins,22.0,4.144000286861711,0.4604444763179679,True,22.230222238158984,0.044983805797652515,False,qualified
ILPD__00,ILPD,age,Violin,64-point density per group,130.0,4.7051531956948764,0.522794799521653,True,130.26139739976082,0.007676871429001238,False,qualified
ILPD__00,ILPD,age,Raincloud,Individual observations,583.0,0.0,0.0,True,583.0,0.0017152658662092624,False,qualified
ILPD__00,ILPD,age,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__00,ILPD,age,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Heatmap,10 common bins,22.0,5.517803521779425,0.9849702823597687,True,22.492485141179884,0.04445929356952965,True,qualified
ILPD__01,ILPD,total_bilirubin,Histogram,10 common bins,22.0,5.517803521779425,0.9849702823597687,True,22.492485141179884,0.04445929356952965,True,qualified
ILPD__01,ILPD,total_bilirubin,Violin,64-point density per group,130.0,1.5410655136191482,0.2750920231380129,True,130.13754601156901,0.007684177477198638,False,qualified
ILPD__01,ILPD,total_bilirubin,Dot,Individual observations,583.0,0.0,0.0,True,583.0,0.0017152658662092624,False,qualified
ILPD__01,ILPD,total_bilirubin,Raincloud,Individual observations,583.0,0.0,0.0,True,583.0,0.0017152658662092624,False,qualified
ILPD__01,ILPD,total_bilirubin,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Bar,Mean bars,2.0,13.1530918931368,2.347927863823063,False,,0.0,False,exceeds tolerance
ILPD__01,ILPD,total_bilirubin,Box,Min-max box with mean markers,12.0,38.607951807228915,6.891815745667425,False,,0.0,False,exceeds tolerance
ILPD__01,ILPD,total_bilirubin,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Forest,Mean contrast with interval,3.0,13.1530918931368,2.347927863823063,False,,0.0,False,exceeds tolerance
ILPD__01,ILPD,total_bilirubin,Interval,Means with intervals,6.0,13.1530918931368,2.347927863823063,False,,0.0,False,exceeds tolerance
ILPD__01,ILPD,total_bilirubin,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__01,ILPD,total_bilirubin,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Heatmap,10 common bins,22.0,1.355224264059605,0.4715463688446784,True,22.23577318442234,0.044972576024501255,True,qualified
ILPD__02,ILPD,direct_bilirubin,Histogram,10 common bins,22.0,1.355224264059605,0.4715463688446784,True,22.23577318442234,0.044972576024501255,True,qualified
ILPD__02,ILPD,direct_bilirubin,Violin,64-point density per group,130.0,0.8649733154656368,0.30096496710704146,True,130.15048248355353,0.007683413698649676,False,qualified
ILPD__02,ILPD,direct_bilirubin,Dot,Individual observations,583.0,0.0,0.0,True,583.0,0.0017152658662092624,False,qualified
ILPD__02,ILPD,direct_bilirubin,Raincloud,Individual observations,583.0,0.0,0.0,True,583.0,0.0017152658662092624,False,qualified
ILPD__02,ILPD,direct_bilirubin,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Bar,Mean bars,2.0,6.81284949332105,2.370511305957221,False,,0.0,False,exceeds tolerance
ILPD__02,ILPD,direct_bilirubin,Box,Min-max box with mean markers,12.0,5.204578313253013,1.8109179934770407,False,,0.0,False,exceeds tolerance
ILPD__02,ILPD,direct_bilirubin,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Forest,Mean contrast with interval,3.0,6.81284949332105,2.370511305957221,False,,0.0,False,exceeds tolerance
ILPD__02,ILPD,direct_bilirubin,Interval,Means with intervals,6.0,6.81284949332105,2.370511305957221,False,,0.0,False,exceeds tolerance
ILPD__02,ILPD,direct_bilirubin,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__02,ILPD,direct_bilirubin,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
ILPD__03,ILPD,alkaline_phosphatase,Box,Min-max box with mean markers,12.0,113.6204819277109,0.5520246905269559,True,12.276012345263478,0.08145967695982609,True,qualified
