key,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected
WDBC__15,Histogram,20 common bins,42,0.001806171910112361,0.09732603206305822,True,42.048663016031526,0.02378196899194485,False
WDBC__15,Heatmap,20 common bins,42,0.001806171910112361,0.09732603206305822,True,42.048663016031526,0.02378196899194485,False
WDBC__15,Histogram,40 common bins,82,0.0018621283018868187,0.1003412564442386,True,82.05017062822212,0.012187665087634057,False
WDBC__15,Heatmap,40 common bins,82,0.0018621283018868187,0.1003412564442386,True,82.05017062822212,0.012187665087634057,False
WDBC__15,Violin,64-point density per group,130,0.002993717281608542,0.16131721598938978,True,130.0806586079947,0.007687537952998497,False
WDBC__15,Violin,128-point density per group,258,0.003050107743731826,0.16435583036155105,True,258.08217791518075,0.0038747348153914452,False
WDBC__15,Violin,256-point density per group,514,0.0030421016164490083,0.1639244181597192,True,514.0819622090798,0.0019452151087014696,False
WDBC__16,Bar,Mean bars,2,0.006560816027907895,0.2547613753561122,True,2.1273806876780563,0.4700616141681048,True
WDBC__16,Dot,Mean dots,2,0.006560816027907895,0.2547613753561122,True,2.1273806876780563,0.4700616141681048,True
WDBC__16,Interval,Means with intervals,6,0.006560816027907895,0.2547613753561122,True,6.127380687678056,0.16320187221449522,False
WDBC__16,Forest,Mean contrast with interval,3,0.006560816027907895,0.2547613753561122,True,3.1273806876780563,0.31975640315872655,False
WDBC__16,Box,Min-max box with mean markers,12,0.21183921348314605,8.225874518010643,False,,0.0,False
WDBC__16,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__16,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__16,Histogram,10 common bins,22,0.014880437086168714,0.5778184606681156,True,22.288909230334056,0.04486536284328582,False
WDBC__16,Heatmap,10 common bins,22,0.014880437086168714,0.5778184606681156,True,22.288909230334056,0.04486536284328582,False
WDBC__16,Histogram,20 common bins,42,0.006118061538461535,0.23756888859887929,True,42.118784444299436,0.02374237559781583,False
WDBC__16,Heatmap,20 common bins,42,0.006118061538461535,0.23756888859887929,True,42.118784444299436,0.02374237559781583,False
WDBC__16,Histogram,40 common bins,82,0.003648539325842713,0.1416755008429877,True,82.07083775042149,0.012184595983301807,False
WDBC__16,Heatmap,40 common bins,82,0.003648539325842713,0.1416755008429877,True,82.07083775042149,0.012184595983301807,False
WDBC__16,Violin,64-point density per group,130,0.005556138352964778,0.21574899257181585,True,130.10787449628592,0.007685929878352952,False
WDBC__16,Violin,128-point density per group,258,0.005579339983084457,0.2166499291587663,True,258.10832496457937,0.0038743422946053044,False
WDBC__16,Violin,256-point density per group,514,0.005450076341381026,0.2116305256266714,True,514.1058152628133,0.0019451248562298315,False
WDBC__17,Bar,Mean bars,2,0.001702855120254589,0.38844668518923636,True,2.194223342594618,0.45574212095361416,True
WDBC__17,Dot,Mean dots,2,0.001702855120254589,0.38844668518923636,True,2.194223342594618,0.45574212095361416,True
WDBC__17,Interval,Means with intervals,6,0.001702855120254589,0.38844668518923636,True,6.1942233425946185,0.1614407399751787,False
WDBC__17,Forest,Mean contrast with interval,3,0.001702855120254589,0.38844668518923636,True,3.194223342594618,0.313065146906013,False
WDBC__17,Box,Min-max box with mean markers,12,0.015174999999999998,3.461644139676055,False,,0.0,False
WDBC__17,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__17,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__17,Histogram,10 common bins,22,0.001641474999999993,0.3744449630428157,True,22.18722248152141,0.045070986277477874,False
WDBC__17,Heatmap,10 common bins,22,0.001641474999999993,0.3744449630428157,True,22.18722248152141,0.045070986277477874,False
WDBC__17,Histogram,20 common bins,42,0.0008506130663876073,0.19403754440807514,True,42.09701877220404,0.023754651259539628,False
WDBC__17,Heatmap,20 common bins,42,0.0008506130663876073,0.19403754440807514,True,42.09701877220404,0.023754651259539628,False
WDBC__17,Histogram,40 common bins,82,0.0006513922195892537,0.14859229387622525,True,82.07429614693811,0.012184082556245063,False
WDBC__17,Heatmap,40 common bins,82,0.0006513922195892537,0.14859229387622525,True,82.07429614693811,0.012184082556245063,False
WDBC__17,Violin,64-point density per group,130,0.000769646349441086,0.17556782702904808,True,130.08778391351453,0.007687116883048941,False
WDBC__17,Violin,128-point density per group,258,0.0007107851500221252,0.16214070834549293,True,258.08107035417277,0.003874751443907407,False
WDBC__17,Violin,256-point density per group,514,0.0007117134430486768,0.16235246584897003,True,514.0811762329245,0.0019452180827311816,False
WDBC__18,Bar,Mean bars,2,0.010897661703463464,0.7873487667661347,True,2.3936743833830674,0.4177677661347838,True
WDBC__18,Dot,Mean dots,2,0.010897661703463464,0.7873487667661347,True,2.3936743833830674,0.4177677661347838,True
WDBC__18,Interval,Means with intervals,6,0.010897661703463464,0.7873487667661347,True,6.393674383383067,0.15640458678955632,False
WDBC__18,Forest,Mean contrast with interval,3,0.010897661703463464,0.7873487667661347,True,3.3936743833830674,0.29466586567539976,False
WDBC__18,Box,Min-max box with mean markers,12,0.011571469194312803,0.8360309071549672,True,12.418015453577484,0.0805281652079046,False
WDBC__18,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__18,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__18,Histogram,10 common bins,22,0.00382600252764613,0.27642612275520567,True,22.138213061377602,0.045170764109439494,False
WDBC__18,Heatmap,10 common bins,22,0.00382600252764613,0.27642612275520567,True,22.138213061377602,0.045170764109439494,False
WDBC__18,Histogram,20 common bins,42,0.003811846614872376,0.2754033675286122,True,42.137701683764305,0.023731716729707187,False
WDBC__18,Heatmap,20 common bins,42,0.003811846614872376,0.2754033675286122,True,42.137701683764305,0.023731716729707187,False
WDBC__18,Histogram,40 common bins,82,0.0037776666666666722,0.2729338891395613,True,82.13646694456978,0.012174860171120523,False
WDBC__18,Heatmap,40 common bins,82,0.0037776666666666722,0.2729338891395613,True,82.13646694456978,0.012174860171120523,False
WDBC__18,Violin,64-point density per group,130,0.003150583823397786,0.22762757327631125,True,130.11381378663816,0.007685579039592286,False
WDBC__18,Violin,128-point density per group,258,0.003120718894570877,0.22546985215032403,True,258.1127349260752,0.0038742760998848242,False
WDBC__18,Violin,256-point density per group,514,0.0031159057029488194,0.22512210227599713,True,514.112561051138,0.0019450993338023725,False
WDBC__19,Bar,Mean bars,2,0.000930399343693386,0.37705437779655027,True,2.1885271888982754,0.4569282963778984,True
WDBC__19,Dot,Mean dots,2,0.000930399343693386,0.37705437779655027,True,2.1885271888982754,0.4569282963778984,True
WDBC__19,Interval,Means with intervals,6,0.000930399343693386,0.37705437779655027,True,6.188527188898275,0.16158933611763399,False
WDBC__19,Forest,Mean contrast with interval,3,0.000930399343693386,0.37705437779655027,True,3.1885271888982754,0.31362442305079663,False
WDBC__19,Box,Min-max box with mean markers,12,0.012952649999999996,5.24920123780307,False,,0.0,False
WDBC__19,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__19,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__19,Histogram,10 common bins,22,0.0006355013873330442,0.25754379752515394,True,22.128771898762576,0.04519003605690017,False
WDBC__19,Heatmap,10 common bins,22,0.0006355013873330442,0.25754379752515394,True,22.128771898762576,0.04519003605690017,False
WDBC__19,Histogram,20 common bins,42,0.0005397345337078653,0.21873324627967172,True,42.109366623139834,0.02374768561468893,False
WDBC__19,Heatmap,20 common bins,42,0.0005397345337078653,0.21873324627967172,True,42.109366623139834,0.02374768561468893,False
WDBC__19,Histogram,40 common bins,82,0.0005528452457865176,0.22404650388114644,True,82.11202325194057,0.012178484470316189,False
WDBC__19,Heatmap,40 common bins,82,0.0005528452457865176,0.22404650388114644,True,82.11202325194057,0.012178484470316189,False
WDBC__19,Violin,64-point density per group,130,0.0005241260881399552,0.2124077552183634,True,130.10620387760918,0.007686028568942795,False
WDBC__19,Violin,128-point density per group,258,0.0005051198157589734,0.2047052581611379,True,258.10235262908054,0.003874431944590223,False
WDBC__19,Violin,256-point density per group,514,0.0005012103572066872,0.2031209078797823,True,514.1015604539399,0.0019451409544779885,False
WDBC__20,Bar,Mean bars,2,4.531489799693452,1.9096037925383242,False,,0.0,False
WDBC__20,Dot,Mean dots,2,4.531489799693452,1.9096037925383242,False,,0.0,False
WDBC__20,Interval,Means with intervals,6,4.531489799693452,1.9096037925383242,False,,0.0,False
WDBC__20,Forest,Mean contrast with interval,3,4.531489799693452,1.9096037925383242,False,,0.0,False
WDBC__20,Box,Min-max box with mean markers,12,3.2488625592417044,1.3690950523563838,False,,0.0,False
WDBC__20,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__20,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__20,Histogram,10 common bins,22,0.7939157716986323,0.3345620613984959,True,22.167281030699247,0.045111531658533585,True
WDBC__20,Heatmap,10 common bins,22,0.7939157716986323,0.3345620613984959,True,22.167281030699247,0.045111531658533585,True
WDBC__20,Histogram,20 common bins,42,0.5909282836831409,0.24902161132875678,True,42.12451080566438,0.023739148084433837,False
WDBC__20,Heatmap,20 common bins,42,0.5909282836831409,0.24902161132875678,True,42.12451080566438,0.023739148084433837,False
WDBC__20,Histogram,40 common bins,82,0.42040663507109954,0.17716250951163034,True,82.08858125475581,0.012181962274345738,False
WDBC__20,Heatmap,40 common bins,82,0.42040663507109954,0.17716250951163034,True,82.08858125475581,0.012181962274345738,False
WDBC__20,Violin,64-point density per group,130,0.7361642931424477,0.3102251551379884,True,130.15511257756899,0.007683140371485804,False
WDBC__20,Violin,128-point density per group,258,0.7370770814476231,0.3106098109766632,True,258.1553049054883,0.003873637229210161,False
WDBC__20,Violin,256-point density per group,514,0.7383149989704876,0.3111314787064839,True,514.1555657393533,0.001944936642982761,False
WDBC__21,Bar,Mean bars,2,1.7207217888215247,0.48008848307542706,True,2.2400442415377135,0.44641975433196546,True
WDBC__21,Dot,Mean dots,2,1.7207217888215247,0.48008848307542706,True,2.2400442415377135,0.44641975433196546,True
WDBC__21,Interval,Means with intervals,6,1.7207217888215247,0.48008848307542706,True,6.2400442415377135,0.1602552740481169,False
WDBC__21,Forest,Mean contrast with interval,3,1.7207217888215247,0.48008848307542706,True,3.2400442415377135,0.308637760923105,False
WDBC__21,Box,Min-max box with mean markers,12,3.1092417061611357,0.867491272513071,True,12.433745636256536,0.08042628739999486,False
WDBC__21,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__21,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__21,Histogram,10 common bins,22,1.098058888888886,0.30636296333249513,True,22.15318148166625,0.045140243211910215,False
WDBC__21,Heatmap,10 common bins,22,1.098058888888886,0.30636296333249513,True,22.15318148166625,0.045140243211910215,False
WDBC__21,Histogram,20 common bins,42,0.6690159601634278,0.18665821491577814,True,42.09332910745789,0.023756733458813666,False
WDBC__21,Heatmap,20 common bins,42,0.6690159601634278,0.18665821491577814,True,42.09332910745789,0.023756733458813666,False
WDBC__21,Histogram,40 common bins,82,0.3939754851889674,0.10992078689421123,True,82.0549603934471,0.012186953661364023,False
WDBC__21,Heatmap,40 common bins,82,0.3939754851889674,0.10992078689421123,True,82.0549603934471,0.012186953661364023,False
WDBC__21,Violin,64-point density per group,130,0.8840917476884229,0.2466652475749302,True,130.12333262378746,0.007685016820858713,False
WDBC__21,Violin,128-point density per group,258,0.8729336490378046,0.24355209198523425,True,258.1217760459926,0.0038741403972899144,False
WDBC__21,Violin,256-point density per group,514,0.8712146293006384,0.2430724783815976,True,514.1215362391908,0.0019450653775662068,False
WDBC__22,Bar,Mean bars,2,33.27560818667084,1.888782776535475,False,,0.0,False
WDBC__22,Dot,Mean dots,2,33.27560818667084,1.888782776535475,False,,0.0,False
WDBC__22,Interval,Means with intervals,6,33.27560818667084,1.888782776535475,False,,0.0,False
WDBC__22,Forest,Mean contrast with interval,3,33.27560818667084,1.888782776535475,False,,0.0,False
WDBC__22,Box,Min-max box with mean markers,12,29.227109004739347,1.6589827535651,False,,0.0,False
WDBC__22,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__22,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__22,Histogram,10 common bins,22,3.88967962862246,0.22078514230510404,True,22.110392571152552,0.04522760040473912,True
WDBC__22,Heatmap,10 common bins,22,3.88967962862246,0.22078514230510404,True,22.110392571152552,0.04522760040473912,True
WDBC__22,Histogram,20 common bins,42,2.8649733412321865,0.16262098867723318,True,42.08131049433862,0.02376351848962818,False
WDBC__22,Heatmap,20 common bins,42,2.8649733412321865,0.16262098867723318,True,42.08131049433862,0.02376351848962818,False
WDBC__22,Histogram,40 common bins,82,2.2247348062447685,0.1262799093204046,True,82.0631399546602,0.012185738938974294,False
WDBC__22,Heatmap,40 common bins,82,2.2247348062447685,0.1262799093204046,True,82.0631399546602,0.012185738938974294,False
WDBC__22,Violin,64-point density per group,130,4.778707819246534,0.2712479655504467,True,130.13562398277523,0.007684290968108473,False
WDBC__22,Violin,128-point density per group,258,4.90296596614327,0.2783010792421983,True,258.1391505396211,0.0038738796416954687,False
WDBC__22,Violin,256-point density per group,514,4.9452330476187,0.2807002340542565,True,514.1403501170271,0.0019449942020158173,False
WDBC__23,Bar,Mean bars,2,833.2831190211924,2.170708562365906,False,,0.0,False
WDBC__23,Dot,Mean dots,2,833.2831190211924,2.170708562365906,False,,0.0,False
WDBC__23,Interval,Means with intervals,6,833.2831190211924,2.170708562365906,False,,0.0,False
WDBC__23,Forest,Mean contrast with interval,3,833.2831190211924,2.170708562365906,False,,0.0,False
WDBC__23,Box,Min-max box with mean markers,12,976.3672985781989,2.5434438867876112,False,,0.0,False
WDBC__23,Dot,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__23,Raincloud,Individual observations,569,0.0,0.0,True,569.0,0.0017574692442882249,False
WDBC__23,Histogram,10 common bins,22,138.66583440200702,0.3612255032810694,True,22.180612751640535,0.0450844172429834,True
WDBC__23,Heatmap,10 common bins,22,138.66583440200702,0.3612255032810694,True,22.180612751640535,0.0450844172429834,True
WDBC__23,Histogram,20 common bins,42,72.59473029499145,0.18910979838291178,True,42.09455489919146,0.023756041663697644,False
WDBC__23,Heatmap,20 common bins,42,72.59473029499145,0.18910979838291178,True,42.09455489919146,0.023756041663697644,False
WDBC__23,Histogram,40 common bins,82,81.45816492891072,0.21219910982176474,True,82.10609955491088,0.012179363109694676,False
WDBC__23,Heatmap,40 common bins,82,81.45816492891072,0.21219910982176474,True,82.10609955491088,0.012179363109694676,False
WDBC__23,Violin,64-point density per group,130,124.0477980909223,0.32314541277987163,True,130.16157270638993,0.007682759044835263,False
WDBC__23,Violin,128-point density per group,258,124.56959832160021,0.3245047061613427,True,258.16225235308065,0.003873532985110195,False
WDBC__23,Violin,256-point density per group,514,126.2564126022391,0.3288988695837398,True,514.1644494347919,0.0019449030385108792,False
