key,dataset,feature,primary,n_A,n_B,resolution,representation,N
HAR__33,HAR,tGravityAccMag-std(),True,30,30,3.083388138237417,Means,2
HAR__33,HAR,tGravityAccMag-std(),True,30,30,3.511915795253308,Means,2
HAR__33,HAR,tGravityAccMag-std(),True,30,30,4.0,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.025,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.02847448681291267,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.032431855970349484,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.03693921820583997,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.04207301126725973,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.04792029618036453,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.05458023366634633,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.06216576575112282,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.07080553108379858,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.08064604644507599,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.0918541914405543,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.10462003851539275,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.11916007628291865,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.13572088082974534,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.15458329725693898,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.17606720236957066,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.20053692928235056,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.2284074459340916,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.2601513922888541,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.29630709556359386,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.33748769940792006,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.38439156185244217,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.4378140983584905,Observations,60
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.4986612708086434,Binned,34
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.5679649511900395,Binned,34
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.6469004205142944,Binned,34
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.7368062997280774,Binned,34
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.8392072506111242,Binned,34
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,0.9558398316330861,Binned,18
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,1.0886819472437184,Five-number,10
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,1.2399863900098937,Five-number,10
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,1.4123190444211153,Five-number,10
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,1.6086024002397787,Five-number,10
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,1.8321651133138896,Five-number,10
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,2.0867984543253986,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,2.376820602755804,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,2.7071498763931694,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,3.083388138237417,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,3.511915795253308,Means,2
HAR__34,HAR,tBodyAccJerkMag-mean(),True,30,30,4.0,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.025,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.02847448681291267,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.032431855970349484,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.03693921820583997,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.04207301126725973,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.04792029618036453,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.05458023366634633,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.06216576575112282,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.07080553108379858,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.08064604644507599,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.0918541914405543,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.10462003851539275,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.11916007628291865,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.13572088082974534,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.15458329725693898,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.17606720236957066,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.20053692928235056,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.2284074459340916,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.2601513922888541,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.29630709556359386,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.33748769940792006,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.38439156185244217,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.4378140983584905,Observations,60
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.4986612708086434,Binned,34
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.5679649511900395,Binned,34
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.6469004205142944,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.7368062997280774,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.8392072506111242,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,0.9558398316330861,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,1.0886819472437184,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,1.2399863900098937,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,1.4123190444211153,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,1.6086024002397787,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,1.8321651133138896,Five-number,10
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,2.0867984543253986,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,2.376820602755804,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,2.7071498763931694,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,3.083388138237417,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,3.511915795253308,Means,2
HAR__35,HAR,tBodyAccJerkMag-std(),True,30,30,4.0,Means,2
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.025,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.02847448681291267,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.032431855970349484,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.03693921820583997,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.04207301126725973,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.04792029618036453,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.05458023366634633,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.06216576575112282,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.07080553108379858,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.08064604644507599,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.0918541914405543,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.10462003851539275,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.11916007628291865,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.13572088082974534,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.15458329725693898,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.17606720236957066,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.20053692928235056,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.2284074459340916,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.2601513922888541,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.29630709556359386,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.33748769940792006,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.38439156185244217,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.4378140983584905,Observations,60
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.4986612708086434,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.5679649511900395,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.6469004205142944,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.7368062997280774,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.8392072506111242,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,0.9558398316330861,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,1.0886819472437184,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,1.2399863900098937,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,1.4123190444211153,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,1.6086024002397787,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,1.8321651133138896,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,2.0867984543253986,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,2.376820602755804,Five-number,10
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,2.7071498763931694,Means,2
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,3.083388138237417,Means,2
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,3.511915795253308,Means,2
HAR__36,HAR,tBodyGyroMag-mean(),True,30,30,4.0,Means,2
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.025,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.02847448681291267,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.032431855970349484,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.03693921820583997,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.04207301126725973,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.04792029618036453,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.05458023366634633,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.06216576575112282,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.07080553108379858,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.08064604644507599,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.0918541914405543,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.10462003851539275,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.11916007628291865,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.13572088082974534,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.15458329725693898,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.17606720236957066,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.20053692928235056,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.2284074459340916,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.2601513922888541,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.29630709556359386,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.33748769940792006,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.38439156185244217,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.4378140983584905,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.4986612708086434,Observations,60
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.5679649511900395,Density,34
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.6469004205142944,Density,34
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.7368062997280774,Density,34
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.8392072506111242,Binned,18
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,0.9558398316330861,Binned,18
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,1.0886819472437184,Binned,18
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,1.2399863900098937,Binned,18
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,1.4123190444211153,Five-number,10
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,1.6086024002397787,Five-number,10
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,1.8321651133138896,Five-number,10
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,2.0867984543253986,Five-number,10
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,2.376820602755804,Means,2
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,2.7071498763931694,Means,2
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,3.083388138237417,Means,2
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,3.511915795253308,Means,2
HAR__37,HAR,tBodyGyroMag-std(),True,30,30,4.0,Means,2
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.025,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.02847448681291267,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.032431855970349484,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.03693921820583997,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.04207301126725973,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.04792029618036453,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.05458023366634633,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.06216576575112282,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.07080553108379858,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.08064604644507599,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.0918541914405543,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.10462003851539275,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.11916007628291865,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.13572088082974534,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.15458329725693898,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.17606720236957066,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.20053692928235056,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.2284074459340916,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.2601513922888541,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.29630709556359386,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.33748769940792006,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.38439156185244217,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.4378140983584905,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.4986612708086434,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.5679649511900395,Observations,60
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.6469004205142944,Binned,34
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.7368062997280774,Binned,34
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.8392072506111242,Binned,34
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,0.9558398316330861,Binned,34
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,1.0886819472437184,Binned,18
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,1.2399863900098937,Binned,18
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,1.4123190444211153,Five-number,10
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,1.6086024002397787,Five-number,10
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,1.8321651133138896,Five-number,10
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,2.0867984543253986,Five-number,10
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,2.376820602755804,Means,2
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,2.7071498763931694,Means,2
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,3.083388138237417,Means,2
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,3.511915795253308,Means,2
HAR__38,HAR,tBodyGyroJerkMag-mean(),True,30,30,4.0,Means,2
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.025,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.02847448681291267,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.032431855970349484,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.03693921820583997,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.04207301126725973,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.04792029618036453,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.05458023366634633,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.06216576575112282,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.07080553108379858,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.08064604644507599,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.0918541914405543,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.10462003851539275,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.11916007628291865,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.13572088082974534,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.15458329725693898,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.17606720236957066,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.20053692928235056,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.2284074459340916,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.2601513922888541,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.29630709556359386,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.33748769940792006,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.38439156185244217,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.4378140983584905,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.4986612708086434,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.5679649511900395,Observations,60
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.6469004205142944,Density,34
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.7368062997280774,Density,34
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.8392072506111242,Density,34
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,0.9558398316330861,Density,34
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,1.0886819472437184,Binned,18
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,1.2399863900098937,Binned,18
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,1.4123190444211153,Binned,18
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,1.6086024002397787,Binned,18
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,1.8321651133138896,Five-number,10
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,2.0867984543253986,Five-number,10
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,2.376820602755804,Five-number,10
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,2.7071498763931694,Means,2
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,3.083388138237417,Means,2
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,3.511915795253308,Means,2
HAR__39,HAR,tBodyGyroJerkMag-std(),True,30,30,4.0,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.025,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.02847448681291267,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.032431855970349484,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.03693921820583997,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.04207301126725973,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.04792029618036453,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.05458023366634633,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.06216576575112282,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.07080553108379858,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.08064604644507599,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.0918541914405543,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.10462003851539275,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.11916007628291865,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.13572088082974534,Observations,92
BIDMC__00,BIDMC,mean,True,46,46,0.15458329725693898,Binned,18
BIDMC__00,BIDMC,mean,True,46,46,0.17606720236957066,Binned,18
BIDMC__00,BIDMC,mean,True,46,46,0.20053692928235056,Binned,18
BIDMC__00,BIDMC,mean,True,46,46,0.2284074459340916,Binned,18
BIDMC__00,BIDMC,mean,True,46,46,0.2601513922888541,Binned,18
BIDMC__00,BIDMC,mean,True,46,46,0.29630709556359386,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.33748769940792006,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.38439156185244217,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.4378140983584905,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.4986612708086434,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.5679649511900395,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.6469004205142944,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.7368062997280774,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.8392072506111242,Means,2
BIDMC__00,BIDMC,mean,True,46,46,0.9558398316330861,Means,2
BIDMC__00,BIDMC,mean,True,46,46,1.0886819472437184,Means,2
BIDMC__00,BIDMC,mean,True,46,46,1.2399863900098937,Means,2
BIDMC__00,BIDMC,mean,True,46,46,1.4123190444211153,Means,2
BIDMC__00,BIDMC,mean,True,46,46,1.6086024002397787,Means,2
BIDMC__00,BIDMC,mean,True,46,46,1.8321651133138896,Means,2
BIDMC__00,BIDMC,mean,True,46,46,2.0867984543253986,Means,2
BIDMC__00,BIDMC,mean,True,46,46,2.376820602755804,Means,2
BIDMC__00,BIDMC,mean,True,46,46,2.7071498763931694,Means,2
BIDMC__00,BIDMC,mean,True,46,46,3.083388138237417,Means,2
BIDMC__00,BIDMC,mean,True,46,46,3.511915795253308,Means,2
BIDMC__00,BIDMC,mean,True,46,46,4.0,Means,2
BIDMC__01,BIDMC,median,True,46,46,0.025,Observations,92
BIDMC__01,BIDMC,median,True,46,46,0.02847448681291267,Observations,92
BIDMC__01,BIDMC,median,True,46,46,0.032431855970349484,Observations,92
