key,dataset,kind,task,family,H,observer,loss,score,successful,winner,setting
WDBC__07,WDBC,empirical,spread,Violin plot,256,hard,0.1041327247169746,90.56882181046964,4,False,64
WDBC__07,WDBC,empirical,five,Violin plot,256,hard,0.0907772613101753,91.6777453536995,4,False,64
WDBC__07,WDBC,empirical,median,Violin plot,256,soft,0.091937359500627,91.58034490708584,4,False,64
WDBC__07,WDBC,empirical,spread,Violin plot,256,soft,0.0991465917234687,90.9796752798909,4,False,64
WDBC__07,WDBC,empirical,five,Violin plot,256,soft,0.0946001711009388,91.3575592624117,4,False,64
WDBC__07,WDBC,empirical,median,Bar chart,384,hard,0.0105706637959246,98.9539906337456,4,False,means
WDBC__07,WDBC,empirical,spread,Bar chart,384,hard,0.8609751283889647,53.73526946949013,4,False,means
WDBC__07,WDBC,empirical,five,Bar chart,384,hard,0.5353080801069308,65.13350727173612,4,False,means
WDBC__07,WDBC,empirical,median,Bar chart,384,soft,0.0187952459589435,98.15514981705157,4,False,means
WDBC__07,WDBC,empirical,spread,Bar chart,384,soft,0.8609751283889647,53.73526946949013,4,False,means
WDBC__07,WDBC,empirical,five,Bar chart,384,soft,0.5369529965395344,65.06379845392217,4,False,means
WDBC__07,WDBC,empirical,median,Box plot,384,hard,0.0023460816329058,99.76594095832812,4,True,five
WDBC__07,WDBC,empirical,spread,Box plot,384,hard,0.0164491643260379,98.38170319743,4,True,five
WDBC__07,WDBC,empirical,five,Box plot,384,hard,0.421509915472287,70.34773300668513,4,False,five
WDBC__07,WDBC,empirical,median,Box plot,384,soft,0.0023460816329058,99.76594095832812,4,True,five
WDBC__07,WDBC,empirical,spread,Box plot,384,soft,0.019258456043541,98.11054243118114,4,False,five
WDBC__07,WDBC,empirical,five,Box plot,384,soft,0.1819139746556378,84.60852663082859,4,False,five
WDBC__07,WDBC,empirical,median,Interval plot,384,hard,0.0023460816329059,99.76594095832807,4,True,five
WDBC__07,WDBC,empirical,spread,Interval plot,384,hard,0.019258456043541,98.11054243118114,4,False,five
WDBC__07,WDBC,empirical,five,Interval plot,384,hard,0.4207558406697046,70.38507049378927,4,False,five
WDBC__07,WDBC,empirical,median,Interval plot,384,soft,0.0023460816329059,99.76594095832807,4,True,five
WDBC__07,WDBC,empirical,spread,Interval plot,384,soft,0.0192584560435411,98.11054243118112,4,False,five
WDBC__07,WDBC,empirical,five,Interval plot,384,soft,0.1819139746556377,84.60852663082859,4,False,five
WDBC__07,WDBC,empirical,median,Dot plot,384,hard,0.0227549515048409,97.7751316215717,4,False,raw
WDBC__07,WDBC,empirical,spread,Dot plot,384,hard,0.0314317111187374,96.95261346147238,4,False,raw
WDBC__07,WDBC,empirical,five,Dot plot,384,hard,0.0322471333716675,96.8760258731514,4,True,raw
WDBC__07,WDBC,empirical,median,Dot plot,384,soft,0.0293677412534024,97.14701169694293,4,False,raw
WDBC__07,WDBC,empirical,spread,Dot plot,384,soft,0.0158822720944351,98.43660308574036,4,True,raw
WDBC__07,WDBC,empirical,five,Dot plot,384,soft,0.0176440924832722,98.26618238993392,4,True,raw
WDBC__07,WDBC,empirical,median,Histogram,384,hard,0.0060500222157384,99.39863604372138,4,False,16
WDBC__07,WDBC,empirical,spread,Histogram,384,hard,0.2239747582918891,81.70103126926769,4,False,16
WDBC__07,WDBC,empirical,five,Histogram,384,hard,0.0697516319994066,93.4796423849302,4,False,16
WDBC__07,WDBC,empirical,median,Histogram,384,soft,0.0067864528132764,99.32592926788864,4,False,16
WDBC__07,WDBC,empirical,spread,Histogram,384,soft,0.1976899861593002,83.49406036254474,4,False,16
WDBC__07,WDBC,empirical,five,Histogram,384,soft,0.0679952880737281,93.63337190406835,4,False,16
WDBC__07,WDBC,empirical,median,Heatmap,384,hard,0.0083410179886216,99.1727979086619,4,False,16
WDBC__07,WDBC,empirical,spread,Heatmap,384,hard,0.1981363825583429,83.46295251169416,4,False,16
WDBC__07,WDBC,empirical,five,Heatmap,384,hard,0.0630219707364939,94.07143290812417,4,False,16
WDBC__07,WDBC,empirical,median,Heatmap,384,soft,0.0083410179886216,99.1727979086619,4,False,16
WDBC__07,WDBC,empirical,spread,Heatmap,384,soft,0.1981363825583429,83.46295251169416,4,False,16
WDBC__07,WDBC,empirical,five,Heatmap,384,soft,0.0630219707364939,94.07143290812417,4,False,16
WDBC__07,WDBC,empirical,median,Violin plot,384,hard,0.0861975360489706,92.06428543720388,4,False,64
WDBC__07,WDBC,empirical,spread,Violin plot,384,hard,0.1019732772022114,90.7463021733966,4,False,64
WDBC__07,WDBC,empirical,five,Violin plot,384,hard,0.0880644091093039,91.90632389295833,4,False,64
WDBC__07,WDBC,empirical,median,Violin plot,384,soft,0.0874981955938862,91.9541755610819,4,False,64
WDBC__07,WDBC,empirical,spread,Violin plot,384,soft,0.0992158981000014,90.9739389439785,4,False,64
WDBC__07,WDBC,empirical,five,Violin plot,384,soft,0.0903830659480419,91.71088869860084,4,False,64
WDBC__08,WDBC,empirical,median,Bar chart,256,hard,0.0174953922676737,98.28054334195244,4,False,means
WDBC__08,WDBC,empirical,spread,Bar chart,256,hard,0.1853526376145047,84.36308051015749,4,False,means
WDBC__08,WDBC,empirical,five,Bar chart,256,hard,0.1089183910967841,90.17796151896646,4,False,means
WDBC__08,WDBC,empirical,median,Bar chart,256,soft,0.0036864234046504,99.63271163994176,4,False,means
WDBC__08,WDBC,empirical,spread,Bar chart,256,soft,0.1853526376145047,84.36308051015749,4,False,means
WDBC__08,WDBC,empirical,five,Bar chart,256,soft,0.1061565973241794,90.40311312331592,4,False,means
WDBC__08,WDBC,empirical,median,Box plot,256,hard,0.0036864234046507,99.6327116399417,4,False,five
WDBC__08,WDBC,empirical,spread,Box plot,256,hard,0.0316044009599592,96.93638366310286,4,False,five
WDBC__08,WDBC,empirical,five,Box plot,256,hard,0.468337573524861,68.10423011919667,4,False,five
WDBC__08,WDBC,empirical,median,Box plot,256,soft,0.0036864234046507,99.6327116399417,4,False,five
WDBC__08,WDBC,empirical,spread,Box plot,256,soft,0.023631474492135,97.69140798412243,4,True,five
WDBC__08,WDBC,empirical,five,Box plot,256,soft,0.0985261130847136,91.03106317536252,4,False,five
WDBC__08,WDBC,empirical,median,Interval plot,256,hard,0.0036864234046512,99.63271163994166,4,False,five
WDBC__08,WDBC,empirical,spread,Interval plot,256,hard,0.0236314744921348,97.69140798412246,4,False,five
WDBC__08,WDBC,empirical,five,Interval plot,256,hard,0.4680926396325995,68.11559250445238,4,False,five
WDBC__08,WDBC,empirical,median,Interval plot,256,soft,0.0036864234046512,99.63271163994166,4,False,five
WDBC__08,WDBC,empirical,spread,Interval plot,256,soft,0.0236314744921348,97.69140798412246,4,True,five
WDBC__08,WDBC,empirical,five,Interval plot,256,soft,0.0985261130847137,91.03106317536252,4,False,five
WDBC__08,WDBC,empirical,median,Dot plot,256,hard,0.0064711053766101,99.35705005915808,4,False,raw
WDBC__08,WDBC,empirical,spread,Dot plot,256,hard,0.0125125043330442,98.76421236483527,4,True,raw
WDBC__08,WDBC,empirical,five,Dot plot,256,hard,0.0152961593941955,98.49342881358652,4,True,raw
WDBC__08,WDBC,empirical,median,Dot plot,256,soft,0.0096641533901637,99.0428348517956,4,False,raw
WDBC__08,WDBC,empirical,spread,Dot plot,256,soft,0.0516834740984191,95.0856436017761,4,False,raw
WDBC__08,WDBC,empirical,five,Dot plot,256,soft,0.0335641773740665,96.7525792680488,4,True,raw
WDBC__08,WDBC,empirical,median,Histogram,256,hard,0.0059986463530396,99.40371228383,4,False,16
WDBC__08,WDBC,empirical,spread,Histogram,256,hard,0.1593058108249323,86.2585170075552,4,False,16
WDBC__08,WDBC,empirical,five,Histogram,256,hard,0.062090630476085,94.15392352644588,4,False,16
WDBC__08,WDBC,empirical,median,Histogram,256,soft,0.0019566312749227,99.80471896548728,4,False,16
WDBC__08,WDBC,empirical,spread,Histogram,256,soft,0.1643271988198408,85.88651033949887,4,False,16
WDBC__08,WDBC,empirical,five,Histogram,256,soft,0.0704127609533662,93.42190568704984,4,False,16
WDBC__08,WDBC,empirical,median,Heatmap,256,hard,0.0010738299852793,99.89273218886412,4,True,16
WDBC__08,WDBC,empirical,spread,Heatmap,256,hard,0.1738253821624897,85.19154681744413,4,False,16
WDBC__08,WDBC,empirical,five,Heatmap,256,hard,0.074962244184166,93.026523062579,4,False,16
WDBC__08,WDBC,empirical,median,Heatmap,256,soft,0.0010738299852793,99.89273218886412,4,True,16
WDBC__08,WDBC,empirical,spread,Heatmap,256,soft,0.1738253821624897,85.19154681744413,4,False,16
WDBC__08,WDBC,empirical,five,Heatmap,256,soft,0.074962244184166,93.026523062579,4,False,16
WDBC__08,WDBC,empirical,median,Violin plot,256,hard,0.0291357839703002,97.16890769671838,4,False,64
WDBC__08,WDBC,empirical,spread,Violin plot,256,hard,0.0271804975461966,97.35387328603616,4,False,64
WDBC__08,WDBC,empirical,five,Violin plot,256,hard,0.0340760303688555,96.70468811111496,4,False,64
WDBC__08,WDBC,empirical,median,Violin plot,256,soft,0.0304471004435538,97.0452534215053,4,False,64
WDBC__08,WDBC,empirical,spread,Violin plot,256,soft,0.0306539448326725,97.02577717900752,4,False,64
WDBC__08,WDBC,empirical,five,Violin plot,256,soft,0.0343405033942458,96.67996145548244,4,False,64
WDBC__08,WDBC,empirical,median,Bar chart,384,hard,0.0230265051365147,97.74917804955192,4,False,means
WDBC__08,WDBC,empirical,spread,Bar chart,384,hard,0.1853526376145047,84.36308051015749,4,False,means
WDBC__08,WDBC,empirical,five,Bar chart,384,hard,0.1100246136705523,90.0880924336686,4,False,means
WDBC__08,WDBC,empirical,median,Bar chart,384,soft,0.01403374339738,98.61604769182908,4,False,means
WDBC__08,WDBC,empirical,spread,Bar chart,384,soft,0.1853526376145047,84.36308051015749,4,False,means
WDBC__08,WDBC,empirical,five,Bar chart,384,soft,0.1082260613227253,90.23429739654814,4,False,means
WDBC__08,WDBC,empirical,median,Box plot,384,hard,0.0050409816582452,99.49843023814532,4,False,five
WDBC__08,WDBC,empirical,spread,Box plot,384,hard,0.0242295838015042,97.63436009028617,4,True,five
WDBC__08,WDBC,empirical,five,Box plot,384,hard,0.4737874128984857,67.85239114190207,4,False,five
WDBC__08,WDBC,empirical,median,Box plot,384,soft,0.0050409816582452,99.49843023814532,4,False,five
WDBC__08,WDBC,empirical,spread,Box plot,384,soft,0.0269782852174055,97.37304229254524,4,False,five
WDBC__08,WDBC,empirical,five,Box plot,384,soft,0.0951020908325746,91.3156872196024,4,False,five
WDBC__08,WDBC,empirical,median,Interval plot,384,hard,0.005040981658245,99.49843023814532,4,False,five
WDBC__08,WDBC,empirical,spread,Interval plot,384,hard,0.026978285217405,97.37304229254528,4,False,five
WDBC__08,WDBC,empirical,five,Interval plot,384,hard,0.4728983113034042,67.89334961726415,4,False,five
WDBC__08,WDBC,empirical,median,Interval plot,384,soft,0.005040981658245,99.49843023814532,4,False,five
WDBC__08,WDBC,empirical,spread,Interval plot,384,soft,0.0269782852174058,97.3730422925452,4,False,five
WDBC__08,WDBC,empirical,five,Interval plot,384,soft,0.0951020908325748,91.31568721960238,4,False,five
WDBC__08,WDBC,empirical,median,Dot plot,384,hard,0.0077614119008774,99.2298363670983,4,False,raw
WDBC__08,WDBC,empirical,spread,Dot plot,384,hard,0.024687089898025,97.5907679386805,4,False,raw
WDBC__08,WDBC,empirical,five,Dot plot,384,hard,0.0119611047847579,98.81802722177729,4,True,raw
WDBC__08,WDBC,empirical,median,Dot plot,384,soft,0.0071909422698483,99.28603981945642,4,False,raw
WDBC__08,WDBC,empirical,spread,Dot plot,384,soft,0.0213090619227654,97.91355401442851,4,True,raw
WDBC__08,WDBC,empirical,five,Dot plot,384,soft,0.019239676541643,98.11235011897058,4,True,raw
WDBC__08,WDBC,empirical,median,Histogram,384,hard,0.0070503551951693,99.29990043111567,4,False,16
WDBC__08,WDBC,empirical,spread,Histogram,384,hard,0.1646563228178753,85.86223939269134,4,False,16
WDBC__08,WDBC,empirical,five,Histogram,384,hard,0.064758152033985,93.91804120867458,4,False,16
WDBC__08,WDBC,empirical,median,Histogram,384,soft,0.0041153580922388,99.59015086672336,4,False,16
WDBC__08,WDBC,empirical,spread,Histogram,384,soft,0.1680988546361209,85.60919275205642,4,False,16
WDBC__08,WDBC,empirical,five,Histogram,384,soft,0.0699633048640305,93.46114913044411,4,False,16
WDBC__08,WDBC,empirical,median,Heatmap,384,hard,0.0010738299852793,99.89273218886412,4,True,16
WDBC__08,WDBC,empirical,spread,Heatmap,384,hard,0.1738253821624897,85.19154681744413,4,False,16
WDBC__08,WDBC,empirical,five,Heatmap,384,hard,0.074962244184166,93.026523062579,4,False,16
WDBC__08,WDBC,empirical,median,Heatmap,384,soft,0.0010738299852793,99.89273218886412,4,True,16
WDBC__08,WDBC,empirical,spread,Heatmap,384,soft,0.1738253821624897,85.19154681744413,4,False,16
WDBC__08,WDBC,empirical,five,Heatmap,384,soft,0.074962244184166,93.026523062579,4,False,16
WDBC__08,WDBC,empirical,median,Violin plot,384,hard,0.0277979226955744,97.29539026283788,4,False,64
WDBC__08,WDBC,empirical,spread,Violin plot,384,hard,0.028882352036188,97.19284211853484,4,False,64
WDBC__08,WDBC,empirical,five,Violin plot,384,hard,0.0344038120924169,96.67404434416925,4,False,64
WDBC__08,WDBC,empirical,median,Violin plot,384,soft,0.0286966824220342,97.21038446877569,4,False,64
WDBC__08,WDBC,empirical,spread,Violin plot,384,soft,0.0307817160018179,97.01375029029292,4,False,64
WDBC__08,WDBC,empirical,five,Violin plot,384,soft,0.0344730185760338,96.66757682829792,4,False,64
WDBC__09,WDBC,empirical,median,Bar chart,256,hard,0.0049532948193013,99.5071119379541,4,True,means
WDBC__09,WDBC,empirical,spread,Bar chart,256,hard,0.4595949978765036,68.51215586891247,4,False,means
WDBC__09,WDBC,empirical,five,Bar chart,256,hard,0.2238747735614601,81.70770585376252,4,False,means
WDBC__09,WDBC,empirical,median,Bar chart,256,soft,0.0209141501376622,97.95142910548924,4,False,means
WDBC__09,WDBC,empirical,spread,Bar chart,256,soft,0.4595949978765036,68.51215586891247,4,False,means
WDBC__09,WDBC,empirical,five,Bar chart,256,soft,0.2270669446251323,81.49514615973123,4,False,means
WDBC__09,WDBC,empirical,median,Box plot,256,hard,0.0049532948193013,99.5071119379541,4,True,five
WDBC__09,WDBC,empirical,spread,Box plot,256,hard,0.0478825659550819,95.43054083436918,4,False,five
WDBC__09,WDBC,empirical,five,Box plot,256,hard,0.4453883822159874,69.18555678902419,4,False,five
WDBC__09,WDBC,empirical,median,Box plot,256,soft,0.0049532948193013,99.5071119379541,4,True,five
WDBC__09,WDBC,empirical,spread,Box plot,256,soft,0.0223063797995661,97.8180337870982,4,False,five
WDBC__09,WDBC,empirical,five,Box plot,256,soft,0.0485151623571552,95.37296511305676,4,False,five
WDBC__09,WDBC,empirical,median,Interval plot,256,hard,0.0049532948193013,99.5071119379541,4,True,five
WDBC__09,WDBC,empirical,spread,Interval plot,256,hard,0.0223063797995666,97.81803378709814,4,False,five
WDBC__09,WDBC,empirical,five,Interval plot,256,hard,0.4382621982663226,69.52835172928812,4,False,five
WDBC__09,WDBC,empirical,median,Interval plot,256,soft,0.0049532948193013,99.5071119379541,4,True,five
WDBC__09,WDBC,empirical,spread,Interval plot,256,soft,0.0223063797995651,97.8180337870983,4,False,five
WDBC__09,WDBC,empirical,five,Interval plot,256,soft,0.048515162357155,95.37296511305678,4,False,five
WDBC__09,WDBC,empirical,median,Dot plot,256,hard,0.0115511913675931,98.8580714978966,4,False,raw
WDBC__09,WDBC,empirical,spread,Dot plot,256,hard,0.0097626000631793,99.03317868352735,4,True,raw
WDBC__09,WDBC,empirical,five,Dot plot,256,hard,0.0163533697370488,98.3909759908328,4,True,raw
WDBC__09,WDBC,empirical,median,Dot plot,256,soft,0.0280023859453331,97.276038817791,4,False,raw
WDBC__09,WDBC,empirical,spread,Dot plot,256,soft,0.0218045152970228,97.86607761361432,4,True,raw
WDBC__09,WDBC,empirical,five,Dot plot,256,soft,0.0392999864875016,96.2186099299084,4,True,raw
WDBC__09,WDBC,empirical,median,Histogram,256,hard,0.0380151733037424,96.337705432306,4,False,16
WDBC__09,WDBC,empirical,spread,Histogram,256,hard,0.2463462618253614,80.2345247568224,4,False,16
WDBC__09,WDBC,empirical,five,Histogram,256,hard,0.1071959369660353,90.31825051130733,4,False,16
WDBC__09,WDBC,empirical,median,Histogram,256,soft,0.0344283886533701,96.67174750509416,4,False,16
WDBC__09,WDBC,empirical,spread,Histogram,256,soft,0.2450476835893204,80.31820894739728,4,False,16
WDBC__09,WDBC,empirical,five,Histogram,256,soft,0.1138494826003485,89.77873721909356,4,False,16
WDBC__09,WDBC,empirical,median,Heatmap,256,hard,0.0370532062462529,96.42706796304388,4,False,16
WDBC__09,WDBC,empirical,spread,Heatmap,256,hard,0.2468945120756505,80.19924623257376,4,False,16
WDBC__09,WDBC,empirical,five,Heatmap,256,hard,0.1111913598649368,89.99350032037219,4,False,16
WDBC__09,WDBC,empirical,median,Heatmap,256,soft,0.0370532062462529,96.42706796304388,4,False,16
WDBC__09,WDBC,empirical,spread,Heatmap,256,soft,0.2468945120756505,80.19924623257376,4,False,16
WDBC__09,WDBC,empirical,five,Heatmap,256,soft,0.1111913598649368,89.99350032037219,4,False,16
WDBC__09,WDBC,empirical,median,Violin plot,256,hard,0.0202521789677787,98.0149830223084,4,False,64
WDBC__09,WDBC,empirical,spread,Violin plot,256,hard,0.0797192197147671,92.616671236451,4,False,64
WDBC__09,WDBC,empirical,five,Violin plot,256,hard,0.0404776282340758,96.10970700996472,4,False,64
WDBC__09,WDBC,empirical,median,Violin plot,256,soft,0.0210676756315396,97.93670134366864,4,False,64
WDBC__09,WDBC,empirical,spread,Violin plot,256,soft,0.0852136331588499,92.14775500831028,4,False,64
WDBC__09,WDBC,empirical,five,Violin plot,256,soft,0.0424154272602377,95.93104379012142,4,False,64
WDBC__09,WDBC,empirical,median,Bar chart,384,hard,0.0153474213072799,98.48845616926668,4,False,means
WDBC__09,WDBC,empirical,spread,Bar chart,384,hard,0.4595949978765036,68.51215586891247,4,False,means
WDBC__09,WDBC,empirical,five,Bar chart,384,hard,0.2259535988590558,81.5691557111671,4,False,means
WDBC__09,WDBC,empirical,median,Bar chart,384,soft,0.0257415477952585,97.49044504918535,4,False,means
WDBC__09,WDBC,empirical,spread,Bar chart,384,soft,0.4595949978765036,68.51215586891247,4,False,means
WDBC__09,WDBC,empirical,five,Bar chart,384,soft,0.2280324241566516,81.43107464664442,4,False,means
WDBC__09,WDBC,empirical,median,Box plot,384,hard,0.0103941264879788,98.97127999703366,4,False,five
WDBC__09,WDBC,empirical,spread,Box plot,384,hard,0.0404497897491927,96.11227854071234,4,False,five
WDBC__09,WDBC,empirical,five,Box plot,384,hard,0.4486030800971874,69.03202221086742,4,False,five
WDBC__09,WDBC,empirical,median,Box plot,384,soft,0.0103941264879788,98.97127999703366,4,False,five
WDBC__09,WDBC,empirical,spread,Box plot,384,soft,0.0219149691786796,97.85549973925004,4,False,five
WDBC__09,WDBC,empirical,five,Box plot,384,soft,0.050760867429904,95.16913229229196,4,False,five
WDBC__09,WDBC,empirical,median,Interval plot,384,hard,0.0079174790783277,99.21447149765002,4,False,five
WDBC__09,WDBC,empirical,spread,Interval plot,384,hard,0.0219149691786796,97.85549973925004,4,False,five
WDBC__09,WDBC,empirical,five,Interval plot,384,hard,0.4483330938558017,69.04489058782507,4,False,five
WDBC__09,WDBC,empirical,median,Interval plot,384,soft,0.0079174790783277,99.21447149765002,4,True,five
WDBC__09,WDBC,empirical,spread,Interval plot,384,soft,0.0219149691786791,97.85549973925008,4,False,five
