key,dataset,candidate,family,setting,H,observer,task,loss,successful,winner,score
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,threshold,median,0.0027840977323837,4,True,99.72236319476153
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.1651649641416491,4,False,85.8247570752076
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0610799688898605,4,False,94.2436036226596
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,alpha,median,0.0027840977323837,4,True,99.72236319476153
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.1651649641416491,4,False,85.8247570752076
WDBC__02,WDBC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0610799688898605,4,False,94.2436036226596
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0178475400161323,4,False,98.24654092931743
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0448384801318839,4,False,95.70857304889611
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,threshold,five,0.0646982132072719,4,False,93.923328469541
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,alpha,median,0.0195444054548561,4,False,98.0830255798288
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0456164599006545,4,False,95.63736210646601
WDBC__02,WDBC,Violin plot / 64,Violin plot,64,384,alpha,five,0.0643711915207936,4,False,93.9521858508009
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,threshold,median,0.1769234063712975,4,False,84.9672964771098
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,threshold,spread,1.3106019937733546,4,False,43.278764698326036
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,threshold,five,0.6620581531180176,4,False,60.16636650913821
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,alpha,median,0.162749621573927,4,False,86.00303809571444
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,alpha,spread,1.3106019937733546,4,False,43.278764698326036
WDBC__03,WDBC,Bar chart / means,Bar chart,means,256,alpha,five,0.6592233961585435,4,False,60.26915979579444
WDBC__03,WDBC,Box plot / five,Box plot,five,256,threshold,median,0.0176329025201578,4,False,98.26726293180084
WDBC__03,WDBC,Box plot / five,Box plot,five,256,threshold,spread,0.0283475695947404,4,False,97.24338633815104
WDBC__03,WDBC,Box plot / five,Box plot,five,256,threshold,five,0.6042277300052464,4,False,62.335289516328814
WDBC__03,WDBC,Box plot / five,Box plot,five,256,alpha,median,0.0176329025201578,4,False,98.26726293180084
WDBC__03,WDBC,Box plot / five,Box plot,five,256,alpha,spread,0.0316544658023808,4,False,96.93167946714009
WDBC__03,WDBC,Box plot / five,Box plot,five,256,alpha,five,0.3764076983131642,4,False,72.65289210642567
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,threshold,median,0.0123250302585822,4,True,98.78250266562766
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0316544658023808,4,False,96.93167946714009
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,threshold,five,0.6015597292268802,4,False,62.439132412671825
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,alpha,median,0.0123250302585822,4,True,98.78250266562766
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,alpha,spread,0.0316544658023811,4,False,96.93167946714004
WDBC__03,WDBC,Interval plot / five,Interval plot,five,256,alpha,five,0.3753461238608491,4,False,72.70896995680015
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0371973872908987,4,False,96.41366361440072
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0330196511414624,4,False,96.8035795732466
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.023565259314381,4,True,97.69772771204
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0413857563542058,4,False,96.02589567778482
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.076173353550708,4,False,92.92183240744784
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0324123304221738,4,True,96.86052466954558
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,threshold,median,0.091572129658167,4,False,91.61098683539645
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,threshold,spread,0.2656288632276316,4,False,79.01210450034937
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,threshold,five,0.1070241358485166,4,False,90.33226716719375
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,alpha,median,0.1072805584140393,4,False,90.31134814037578
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,alpha,spread,0.2483782196324082,4,False,80.10392878325412
WDBC__03,WDBC,Histogram / 16,Histogram,16,256,alpha,five,0.1059234094702471,4,False,90.42217493877033
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,threshold,median,0.1033579839200883,4,False,90.63241618528279
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.2548235370605844,4,False,79.69248029428051
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,threshold,five,0.0948309362208005,4,False,91.33830319518161
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,alpha,median,0.1033579839200883,4,False,90.63241618528279
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.2548235370605844,4,False,79.69248029428051
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,256,alpha,five,0.0948309362208005,4,False,91.33830319518161
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0281103933102473,4,False,97.26581955661987
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.02010514357441,4,True,98.02911065579354
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,threshold,five,0.0789837559570486,4,False,92.67980119988084
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0249066107258726,4,False,97.56986534526956
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0241647376287057,4,True,97.64054192251771
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0769929769829923,4,False,92.85111615131655
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,threshold,median,0.1794337497277798,4,False,84.78644944922137
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,threshold,spread,1.3106019937733546,4,False,43.278764698326036
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,threshold,five,0.6625602217893141,4,False,60.14819715365016
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,alpha,median,0.1702034103093286,4,False,85.45522865427836
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,alpha,spread,1.3106019937733546,4,False,43.278764698326036
WDBC__03,WDBC,Bar chart / means,Bar chart,means,384,alpha,five,0.6607141539056238,4,False,60.215058542629166
WDBC__03,WDBC,Box plot / five,Box plot,five,384,threshold,median,0.0118168587390708,4,False,98.8321148598179
WDBC__03,WDBC,Box plot / five,Box plot,five,384,threshold,spread,0.036974459497148,4,False,96.43439053310168
WDBC__03,WDBC,Box plot / five,Box plot,five,384,threshold,five,0.609086171873291,4,False,62.14707561844276
WDBC__03,WDBC,Box plot / five,Box plot,five,384,alpha,median,0.0118168587390708,4,False,98.8321148598179
WDBC__03,WDBC,Box plot / five,Box plot,five,384,alpha,spread,0.0276910182553529,4,False,97.30551130996919
WDBC__03,WDBC,Box plot / five,Box plot,five,384,alpha,five,0.3720404352428005,4,False,72.88414935256895
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,threshold,median,0.0080263821030006,4,True,99.2037527741828
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,threshold,spread,0.0276910182553528,4,False,97.30551130996922
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,threshold,five,0.6049945339907659,4,False,62.305508138618585
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,alpha,median,0.0080263821030006,4,True,99.2037527741828
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,alpha,spread,0.0276910182553529,4,False,97.30551130996919
WDBC__03,WDBC,Interval plot / five,Interval plot,five,384,alpha,five,0.3712823399155863,4,False,72.92444239175123
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0168518740703311,4,False,98.34274052100871
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0315275341324207,4,False,96.94360711767744
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0173908418964043,4,True,98.29064296824335
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0358524618522719,4,False,96.5388447512919
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0366478897953303,4,False,96.46476974910296
WDBC__03,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0196691120975676,4,True,98.0710299189993
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,threshold,median,0.0887045628819374,4,False,91.8522833552635
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,threshold,spread,0.2705420144155034,4,False,78.70656685525172
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,threshold,five,0.1068132295744249,4,False,90.34948022662368
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,alpha,median,0.0995368868510511,4,False,90.94738084357375
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,alpha,spread,0.2584439316005908,4,False,79.463214441991
WDBC__03,WDBC,Histogram / 16,Histogram,16,384,alpha,five,0.1050692735911293,4,False,90.49206451558578
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,threshold,median,0.1033579839200883,4,False,90.63241618528279
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.2548235370605844,4,False,79.69248029428051
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0948309362208005,4,False,91.33830319518161
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,alpha,median,0.1033579839200883,4,False,90.63241618528279
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.2548235370605844,4,False,79.69248029428051
WDBC__03,WDBC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0948309362208005,4,False,91.33830319518161
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0272419562590882,4,False,97.34804871499843
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0210279098394434,4,True,97.94051566692725
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,threshold,five,0.078837311172069,4,False,92.69238184889817
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,alpha,median,0.0257779531586665,4,False,97.48698506540437
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.0226914003940597,4,True,97.78120747027731
WDBC__03,WDBC,Violin plot / 64,Violin plot,64,384,alpha,five,0.0778323113649258,4,False,92.77881071626422
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,threshold,median,0.0651769320833296,4,False,93.8811168248027
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,threshold,spread,0.0551728115996992,4,False,94.77120610072825
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,threshold,five,0.043414677989907,4,False,95.8391731585046
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,alpha,median,0.0795592889537761,4,False,92.63039188603724
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,alpha,spread,0.0551728115996992,4,False,94.77120610072825
WDBC__04,WDBC,Bar chart / means,Bar chart,means,256,alpha,five,0.0493155831006963,4,False,95.30021435925212
WDBC__04,WDBC,Box plot / five,Box plot,five,256,threshold,median,0.0141705043230948,4,False,98.60274931456887
WDBC__04,WDBC,Box plot / five,Box plot,five,256,threshold,spread,0.0287647137408935,4,False,97.20395603030585
WDBC__04,WDBC,Box plot / five,Box plot,five,256,threshold,five,0.4598497497113675,4,False,68.500200119753
WDBC__04,WDBC,Box plot / five,Box plot,five,256,alpha,median,0.0141705043230948,4,False,98.60274931456887
WDBC__04,WDBC,Box plot / five,Box plot,five,256,alpha,spread,0.0575294274817873,4,False,94.56001639417471
WDBC__04,WDBC,Box plot / five,Box plot,five,256,alpha,five,0.3637588872659331,4,False,73.326744876787
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,threshold,median,0.0105586045696762,4,True,98.9551714742786
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0575294274817873,4,False,94.56001639417471
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,threshold,five,0.4593630313488925,4,False,68.52304591241412
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,alpha,median,0.0105586045696762,4,True,98.9551714742786
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,alpha,spread,0.0575294274817878,4,False,94.56001639417465
WDBC__04,WDBC,Interval plot / five,Interval plot,five,256,alpha,five,0.3630365073152495,4,False,73.36560647004852
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0220963327567129,4,False,97.83813599084965
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0144500017756289,4,False,98.57558265559304
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0192346404467273,4,True,98.11283489753676
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.052840289894134,4,False,94.98116757106177
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.026281556834374,4,False,97.43914750690435
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0378636549838463,4,False,96.35176983007122
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,threshold,median,0.0322073746828153,4,False,96.87975735566583
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,threshold,spread,0.0682012300401949,4,False,93.61532002377226
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,threshold,five,0.0480413572871364,4,False,95.41608191765526
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,alpha,median,0.0381310104862887,4,False,96.32695583687197
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,alpha,spread,0.0487705859070901,4,False,95.34973743901217
WDBC__04,WDBC,Histogram / 16,Histogram,16,256,alpha,five,0.0327870753626741,4,False,96.82537900165332
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,threshold,median,0.0464685307082694,4,False,95.55949086430543
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.0457411632111671,4,False,95.62595747204698
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,threshold,five,0.0326204948903778,4,False,96.84099869683094
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,alpha,median,0.0464685307082694,4,False,95.55949086430543
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.0457411632111671,4,False,95.62595747204698
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,256,alpha,five,0.0326204948903778,4,False,96.84099869683094
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0570827404249771,4,False,94.59997422699114
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.0050011685080761,4,True,99.50237187131827
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,threshold,five,0.0216644414419281,4,False,97.87949540346614
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0579695328326482,4,False,94.52068031888987
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0114742481179039,4,True,98.86559167084533
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0197396918836834,4,True,98.06424207660096
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,threshold,median,0.0650985541167319,4,False,93.88802530384457
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,threshold,spread,0.0551728115996992,4,False,94.77120610072825
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,threshold,five,0.0456778036190808,4,False,95.6317516293269
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,alpha,median,0.0744647211250078,4,False,93.06959831616992
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,alpha,spread,0.0551728115996992,4,False,94.77120610072825
WDBC__04,WDBC,Bar chart / means,Bar chart,means,384,alpha,five,0.0464116364094893,4,False,95.56468651584001
WDBC__04,WDBC,Box plot / five,Box plot,five,384,threshold,median,0.0093661670082752,4,False,99.07207440526403
WDBC__04,WDBC,Box plot / five,Box plot,five,384,threshold,spread,0.0177081435666002,4,False,98.25999785119717
WDBC__04,WDBC,Box plot / five,Box plot,five,384,threshold,five,0.4575449562125209,4,False,68.60851843627063
WDBC__04,WDBC,Box plot / five,Box plot,five,384,alpha,median,0.0093661670082752,4,False,99.07207440526403
WDBC__04,WDBC,Box plot / five,Box plot,five,384,alpha,spread,0.01873233401655,4,False,98.16121140057525
WDBC__04,WDBC,Box plot / five,Box plot,five,384,alpha,five,0.355574178713022,4,False,73.76947832905735
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,threshold,median,0.004915390974732,4,True,99.51086519135067
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,threshold,spread,0.0187323340165484,4,False,98.1612114005754
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,threshold,five,0.4571318667311379,4,False,68.62796860268753
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,alpha,median,0.004915390974732,4,True,99.51086519135067
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,alpha,spread,0.01873233401655,4,False,98.16121140057525
WDBC__04,WDBC,Interval plot / five,Interval plot,five,384,alpha,five,0.3546840235063135,4,False,73.81795183586141
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0237320109122961,4,False,97.6818141213395
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0158888376925847,4,False,98.43596689883182
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0203497952244361,4,False,98.00560598731145
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0358180149381079,4,False,96.54205522383697
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0043855219459019,4,True,99.56336268792431
WDBC__04,WDBC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0194620787721159,4,False,98.09094627673089
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,threshold,median,0.0341806480987656,4,False,96.69490546341171
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,threshold,spread,0.0590951397026394,4,False,94.4202236902691
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,threshold,five,0.0402970407750002,4,False,96.12639090610314
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,alpha,median,0.0370236479041105,4,False,96.42981642907203
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,alpha,spread,0.0494400181379153,4,False,95.28891434637306
WDBC__04,WDBC,Histogram / 16,Histogram,16,384,alpha,five,0.0324575524580785,4,False,96.85628214149787
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,threshold,median,0.0464685307082694,4,False,95.55949086430543
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.0457411632111671,4,False,95.62595747204698
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0326204948903778,4,False,96.84099869683094
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,alpha,median,0.0464685307082694,4,False,95.55949086430543
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.0457411632111671,4,False,95.62595747204698
WDBC__04,WDBC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0326204948903778,4,False,96.84099869683094
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0554894435088796,4,False,94.7427760788957
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0096468206775747,4,True,99.04453513050231
WDBC__04,WDBC,Violin plot / 64,Violin plot,64,384,threshold,five,0.0190177143350636,4,True,98.13372092874036
